Hugo_Symbol	project_id	altered	total	Missense_Mutation	Frame_Shift_Del	Nonsense_Mutation	Splice_Site	In_Frame_Del	Frame_Shift_Ins	Translation_Start_Site	Nonstop_Mutation	In_Frame_Ins	log_difference	GO_Cellular_Component
ACTL8	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
ACTL9	BRCA	5	5	4	0	1	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
ACTN1	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005737: cytoplasm
ACTN2	BRCA	17	17	12	2	2	1	0	0	0	0	0	2.89037175789616	GO:0005737: cytoplasm & GO:0005886: plasma membrane
ACTN4	BRCA	12	13	10	2	0	0	0	0	0	0	0	2.77869513725	GO:0005634: nucleus & GO:0005634: nucleus
ACTR10	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005856: cytoskeleton & GO:0005737: cytoplasm
ACTR1A	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005938: cell cortex & GO:0005813: centrosome
ACTR1B	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
ACTR2	BRCA	3	4	2	0	1	0	0	0	0	0	0	1.84839248149319	GO:0005634: nucleus & GO:0005634: nucleus
ACTR3	BRCA	3	3	1	1	1	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0042995: cell projection
ACTR3B	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0005737: cytoplasm & GO:0042995: cell projection
ACTR3C	BRCA	1	2	1	0	0	0	0	0	0	0	0	1.38629436111989	NA
ACTR5	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005634: nucleus
ACTR6	BRCA	6	6	2	2	1	0	1	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005737: cytoplasm
ACTR8	BRCA	4	6	3	1	0	0	0	0	0	0	0	2.41415686865115	GO:0005634: nucleus & GO:0005634: nucleus
ACTRT1	BRCA	6	6	5	0	0	0	1	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005634: nucleus
ACTRT2	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
ACTRT3	BRCA	4	4	2	1	1	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005737: cytoplasm
ACVR1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005886: plasma membrane
ACVR1B	BRCA	9	10	6	0	3	0	0	0	0	0	0	2.5584278811045	GO:0016020: membrane & GO:0005886: plasma membrane
ACVR1C	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005886: plasma membrane
ACVR2A	BRCA	11	11	7	4	0	0	0	0	0	0	0	2.484906649788	GO:0016020: membrane & GO:0005886: plasma membrane
ACVR2B	BRCA	2	2	0	1	1	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005886: plasma membrane
ACVRL1	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005886: plasma membrane
ACY1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0005829: cytosol
ACY3	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005886: plasma membrane
ACYP1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
ADA	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0005829: cytosol
ADAD1	BRCA	7	7	6	1	0	0	0	0	0	0	0	2.07944154167984	GO:0005634: nucleus & GO:0001673: male germ cell nucleus
ADAD2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005737: cytoplasm
ADAL	BRCA	3	3	1	1	0	1	0	0	0	0	0	1.38629436111989	GO:0005829: cytosol
ADAM10	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0005886: plasma membrane
ADAM11	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005886: plasma membrane & GO:0042995: cell projection
ADAM12	BRCA	11	15	9	1	0	0	1	0	0	0	0	3.38850906789273	GO:0005576: extracellular region & GO:0005886: plasma membrane
ADAM15	BRCA	6	7	5	1	0	0	0	0	0	0	0	2.2702285072312	GO:0016020: membrane & GO:0012505: endomembrane system
ADAM17	BRCA	3	4	1	2	0	0	0	0	0	0	0	1.84839248149319	GO:0005737: cytoplasm & GO:0005886: plasma membrane
ADAM18	BRCA	4	4	3	0	1	0	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0016020: membrane
ADAM19	BRCA	11	12	8	1	2	0	0	0	0	0	0	2.71080725431418	GO:0016020: membrane & GO:0005634: nucleus
ADAM2	BRCA	5	5	4	0	1	0	0	0	0	0	0	1.79175946922805	GO:0016020: membrane & GO:0005886: plasma membrane
ADAM20	BRCA	7	8	6	1	0	0	0	0	0	0	0	2.37650461906267	GO:0016020: membrane & GO:0005886: plasma membrane
ADAM21	BRCA	8	8	6	2	0	0	0	0	0	0	0	2.19722457733622	GO:0016020: membrane & GO:0005886: plasma membrane
ADAM23	BRCA	4	4	3	0	0	1	0	0	0	0	0	1.6094379124341	GO:0005576: extracellular region & GO:0005886: plasma membrane
ADAM28	BRCA	3	4	3	0	0	0	0	0	0	0	0	1.84839248149319	GO:0016020: membrane & GO:0005576: extracellular region
ADAM29	BRCA	12	12	11	0	1	0	0	0	0	0	0	2.56494935746154	GO:0016020: membrane & GO:0005886: plasma membrane
ADAM30	BRCA	6	6	6	0	0	0	0	0	0	0	0	1.94591014905531	GO:0016020: membrane & GO:0005768: endosome
ADAM32	BRCA	8	9	6	1	1	0	0	0	0	0	0	2.47187764950325	GO:0016020: membrane & GO:0005886: plasma membrane
ADAM33	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane
ADAM7	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005886: plasma membrane
ADAM8	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0016020: membrane
ADAM9	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005576: extracellular region
ADAMDEC1	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005576: extracellular region
ADAMTS1	BRCA	8	8	7	1	0	0	0	0	0	0	0	2.19722457733622	GO:0031012: extracellular matrix & GO:0005576: extracellular region
ADAMTS10	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005576: extracellular region & GO:0001527: microfibril
ADAMTS12	BRCA	10	13	9	1	0	0	0	0	0	0	0	3.11726385463788	GO:0005576: extracellular region
ADAMTS13	BRCA	13	13	11	0	0	0	0	1	0	0	1	2.63905732961526	GO:0005576: extracellular region & GO:0005576: extracellular region
ADAMTS14	BRCA	10	11	9	1	0	0	0	0	0	0	0	2.63768480007821	GO:0005576: extracellular region & GO:0005576: extracellular region
ADAMTS15	BRCA	3	3	1	1	0	0	0	0	0	1	0	1.38629436111989	GO:0062023: collagen-containing extracellular matrix & GO:0005576: extracellular region
ADAMTS16	BRCA	12	12	12	0	0	0	0	0	0	0	0	2.56494935746154	GO:0005576: extracellular region
ADAMTS17	BRCA	13	13	12	0	1	0	0	0	0	0	0	2.63905732961526	GO:0005576: extracellular region
ADAMTS18	BRCA	8	8	5	2	0	1	0	0	0	0	0	2.19722457733622	GO:0005576: extracellular region
ADAMTS19	BRCA	11	11	8	0	3	0	0	0	0	0	0	2.484906649788	GO:0005576: extracellular region
ADAMTS2	BRCA	11	11	10	0	0	1	0	0	0	0	0	2.484906649788	GO:0062023: collagen-containing extracellular matrix & GO:0005576: extracellular region
ADAMTS20	BRCA	20	22	19	1	0	0	0	0	0	0	0	3.34897468149577	GO:0005576: extracellular region & GO:0062023: collagen-containing extracellular matrix
ADAMTS3	BRCA	10	12	7	2	1	0	0	0	0	0	0	2.87747432735804	GO:0005615: extracellular space & GO:0005576: extracellular region
ADAMTS4	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0005615: extracellular space & GO:0016607: nuclear speck
ADAMTS5	BRCA	10	11	8	0	1	1	0	0	0	0	0	2.63768480007821	GO:0062023: collagen-containing extracellular matrix & GO:0005576: extracellular region
ADAMTS6	BRCA	4	5	4	0	0	0	0	0	0	0	0	2.01179739054263	GO:0005576: extracellular region
ADAMTS7	BRCA	14	14	12	1	1	0	0	0	0	0	0	2.70805020110221	GO:0005576: extracellular region & GO:0005788: endoplasmic reticulum lumen
ADAMTS8	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0062023: collagen-containing extracellular matrix & GO:0005576: extracellular region
ADAMTS9	BRCA	17	19	13	2	2	0	0	0	0	0	0	3.23041549411924	GO:0005576: extracellular region & GO:0005783: endoplasmic reticulum
ADAMTSL1	BRCA	20	21	17	2	1	0	0	0	0	0	0	3.19674855960959	GO:0005576: extracellular region & GO:0005788: endoplasmic reticulum lumen
ADAMTSL2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005576: extracellular region & GO:0031012: extracellular matrix
ADAMTSL3	BRCA	22	23	17	2	3	0	0	0	0	0	0	3.27801668028957	GO:0005576: extracellular region & GO:0043231: intracellular membrane-bounded organelle
ADAMTSL4	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005576: extracellular region & GO:0005788: endoplasmic reticulum lumen
ADAMTSL5	BRCA	1	2	0	1	0	0	0	0	0	0	0	1.38629436111989	GO:0005576: extracellular region & GO:0031012: extracellular matrix
ADAP1	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005634: nucleus
ADAP2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0005737: cytoplasm
ADAR	BRCA	4	6	4	0	0	0	0	0	0	0	0	2.41415686865115	GO:0005654: nucleoplasm & GO:0005730: nucleolus
ADARB1	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005634: nucleus
ADARB2	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus
ADAT1	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	NA
ADAT2	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005654: nucleoplasm
ADC	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
ADCK1	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0005739: mitochondrion & GO:0005739: mitochondrion
ADCK2	BRCA	3	4	2	0	1	0	0	0	0	0	0	1.84839248149319	GO:0016020: membrane & GO:0005739: mitochondrion
ADCK3	BRCA	4	4	2	1	1	0	0	0	0	0	0	1.6094379124341	NA
ADCK5	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane
ADCY1	BRCA	7	7	6	0	0	1	0	0	0	0	0	2.07944154167984	GO:0016020: membrane & GO:0005886: plasma membrane
ADCY10	BRCA	12	13	8	2	2	0	0	0	0	0	0	2.77869513725	GO:0005634: nucleus & GO:0005634: nucleus
ADCY2	BRCA	9	10	7	1	0	1	0	0	0	0	0	2.5584278811045	GO:0005886: plasma membrane & GO:0005737: cytoplasm
ADCY3	BRCA	6	6	5	1	0	0	0	0	0	0	0	1.94591014905531	GO:0005886: plasma membrane & GO:0005737: cytoplasm
ADCY4	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005886: plasma membrane & GO:0005737: cytoplasm
ADCY5	BRCA	13	13	11	2	0	0	0	0	0	0	0	2.63905732961526	GO:0005886: plasma membrane & GO:0016020: membrane
ADCY6	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0005886: plasma membrane & GO:0005929: cilium
ADCY7	BRCA	11	12	11	0	0	0	0	0	0	0	0	2.71080725431418	GO:0016020: membrane & GO:0005886: plasma membrane
ADCY8	BRCA	15	15	14	1	0	0	0	0	0	0	0	2.77258872223978	GO:0005886: plasma membrane & GO:0016020: membrane
ADCY9	BRCA	16	18	13	2	0	0	0	1	0	0	0	3.18736501206324	GO:0016020: membrane & GO:0005886: plasma membrane
ADCYAP1R1	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005886: plasma membrane
ADD1	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005886: plasma membrane & GO:0005654: nucleoplasm
ADD2	BRCA	8	10	6	1	1	0	0	0	0	0	0	2.74653072167027	GO:0005737: cytoplasm & GO:0005886: plasma membrane
ADD3	BRCA	6	7	5	1	0	0	0	0	0	0	0	2.2702285072312	GO:0005737: cytoplasm & GO:0005886: plasma membrane
ADGB	BRCA	11	12	11	0	0	0	0	0	0	0	0	2.71080725431418	GO:0031514: motile cilium & GO:0036126: sperm flagellum
ADH1A	BRCA	5	5	2	2	0	1	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0005654: nucleoplasm
ADH1C	BRCA	7	7	6	1	0	0	0	0	0	0	0	2.07944154167984	GO:0005737: cytoplasm & GO:0005654: nucleoplasm
ADH4	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005737: cytoplasm & GO:0005654: nucleoplasm
ADH5	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005829: cytosol
ADH6	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005829: cytosol
ADH7	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005737: cytoplasm & GO:0005829: cytosol
ADHFE1	BRCA	5	5	4	1	0	0	0	0	0	0	0	1.79175946922805	GO:0005739: mitochondrion & GO:0005759: mitochondrial matrix
ADIG	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005634: nucleus
ADIPOQ	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005615: extracellular space & GO:0005576: extracellular region
ADIPOR1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005886: plasma membrane
ADIPOR2	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005886: plasma membrane
ADK	BRCA	3	3	1	1	1	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005737: cytoplasm
ADM5	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005576: extracellular region
ADNP	BRCA	15	22	10	1	2	0	0	2	0	0	0	4.06646345928501	GO:0005634: nucleus & GO:0005694: chromosome
ADNP2	BRCA	6	6	5	0	1	0	0	0	0	0	0	1.94591014905531	GO:0005634: nucleus
ADORA1	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005886: plasma membrane
ADORA2A	BRCA	3	4	3	0	0	0	0	0	0	0	0	1.84839248149319	GO:0016020: membrane & GO:0005886: plasma membrane
ADORA2B	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005886: plasma membrane
ADORA3	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005886: plasma membrane
ADPGK	BRCA	4	4	3	0	1	0	0	0	0	0	0	1.6094379124341	GO:0005576: extracellular region & GO:0005789: endoplasmic reticulum membrane
ADPRH	BRCA	6	7	6	0	0	0	0	0	0	0	0	2.2702285072312	GO:0005615: extracellular space
ADPRHL1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0030017: sarcomere
ADPRHL2	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	NA
ADPRM	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005829: cytosol & GO:0016020: membrane
ADRA1A	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0016020: membrane & GO:0005634: nucleus
ADRA1B	BRCA	2	2	1	0	0	0	1	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005634: nucleus
ADRA1D	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005886: plasma membrane
ADRA2B	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005886: plasma membrane
ADRA2C	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005886: plasma membrane
ADRB1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005886: plasma membrane
ADRB2	BRCA	3	3	2	0	1	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005886: plasma membrane
ADRB3	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005886: plasma membrane
ADRBK1	BRCA	6	6	5	1	0	0	0	0	0	0	0	1.94591014905531	NA
ADRBK2	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	NA
ADRM1	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0005737: cytoplasm
ADSL	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005829: cytosol & GO:0005829: cytosol
ADSS	BRCA	6	6	4	0	2	0	0	0	0	0	0	1.94591014905531	NA
ADSSL1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
ADTRP	BRCA	3	3	2	0	0	1	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005886: plasma membrane
AEBP1	BRCA	8	9	7	0	0	1	0	0	0	0	0	2.47187764950325	GO:0005634: nucleus & GO:0005737: cytoplasm
AEBP2	BRCA	4	5	4	0	0	0	0	0	0	0	0	2.01179739054263	GO:0005634: nucleus & GO:0005654: nucleoplasm
AEN	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005634: nucleus & GO:0031965: nuclear membrane
AFAP1	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0005829: cytosol
AFAP1L1	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0042995: cell projection
AFAP1L2	BRCA	6	6	1	2	3	0	0	0	0	0	0	1.94591014905531	GO:0005737: cytoplasm & GO:0005829: cytosol
AFF1	BRCA	15	16	14	1	0	0	0	0	0	0	0	2.9574279703891	GO:0005634: nucleus & GO:0043227: membrane-bounded organelle
AFF2	BRCA	27	32	23	2	2	0	0	0	0	0	0	3.94927941946691	GO:0005634: nucleus & GO:0016607: nuclear speck
AFF3	BRCA	12	13	12	0	0	0	0	0	0	0	0	2.77869513725	GO:0005634: nucleus & GO:0005634: nucleus
AFF4	BRCA	6	6	5	0	1	0	0	0	0	0	0	1.94591014905531	GO:0005634: nucleus & GO:0005654: nucleoplasm
AFG3L2	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0016020: membrane & GO:0005739: mitochondrion
AFM	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005615: extracellular space & GO:0005576: extracellular region
AFMID	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005737: cytoplasm
AFP	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005615: extracellular space & GO:0005576: extracellular region
AFTPH	BRCA	7	7	5	1	0	1	0	0	0	0	0	2.07944154167984	GO:0032588: trans-Golgi network membrane & GO:0005737: cytoplasm
AGA	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0005783: endoplasmic reticulum & GO:0005764: lysosome
AGAP1	BRCA	9	9	7	2	0	0	0	0	0	0	0	2.30258509299405	GO:0005737: cytoplasm & GO:0098845: postsynaptic endosome
AGAP2	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005737: cytoplasm
AGAP3	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0014069: postsynaptic density
AGAP5	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	NA
AGAP6	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	NA
AGAP7	BRCA	6	6	5	1	0	0	0	0	0	0	0	1.94591014905531	NA
AGBL1	BRCA	16	16	11	2	1	2	0	0	0	0	0	2.83321334405622	GO:0005737: cytoplasm & GO:0005829: cytosol
AGBL2	BRCA	5	6	3	2	0	0	0	0	0	0	0	2.15011136307367	GO:0005737: cytoplasm & GO:0042995: cell projection
AGBL3	BRCA	13	13	10	0	3	0	0	0	0	0	0	2.63905732961526	GO:0005737: cytoplasm & GO:0005829: cytosol
AGBL4	BRCA	4	4	3	0	0	0	1	0	0	0	0	1.6094379124341	GO:0005737: cytoplasm & GO:0042995: cell projection
AGBL5	BRCA	7	8	5	2	0	0	0	0	0	0	0	2.37650461906267	GO:0005634: nucleus & GO:0005634: nucleus
AGFG1	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0043231: intracellular membrane-bounded organelle
AGFG2	BRCA	8	8	6	1	0	0	1	0	0	0	0	2.19722457733622	NA
AGGF1	BRCA	7	7	7	0	0	0	0	0	0	0	0	2.07944154167984	GO:0005737: cytoplasm & GO:0005737: cytoplasm
AGK	BRCA	4	5	4	0	0	0	0	0	0	0	0	2.01179739054263	GO:0005739: mitochondrion & GO:0005739: mitochondrion
AGL	BRCA	10	10	6	2	1	1	0	0	0	0	0	2.39789527279837	GO:0005737: cytoplasm & GO:0005737: cytoplasm
AGMAT	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005739: mitochondrion & GO:0005739: mitochondrion
AGMO	BRCA	4	4	3	0	0	1	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005783: endoplasmic reticulum
AGO1	BRCA	9	9	9	0	0	0	0	0	0	0	0	2.30258509299405	GO:0005737: cytoplasm & GO:0005829: cytosol
AGO2	BRCA	9	9	8	1	0	0	0	0	0	0	0	2.30258509299405	GO:0016442: RISC complex & GO:0005634: nucleus
AGO3	BRCA	8	8	6	2	0	0	0	0	0	0	0	2.19722457733622	GO:0005654: nucleoplasm & GO:0036464: cytoplasmic ribonucleoprotein granule
AGO4	BRCA	8	8	7	0	1	0	0	0	0	0	0	2.19722457733622	GO:0005737: cytoplasm & GO:0005737: cytoplasm
AGPAT1	BRCA	1	1	0	0	0	1	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005783: endoplasmic reticulum
AGPAT2	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005783: endoplasmic reticulum
AGPAT3	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0016020: membrane
AGPAT4	BRCA	3	3	2	1	0	0	0	0	0	0	0	1.38629436111989	GO:0016020: membrane & GO:0005783: endoplasmic reticulum
AGPAT5	BRCA	2	2	0	2	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0016020: membrane
AGPAT6	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	NA
AGPAT9	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	NA
AGPS	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005777: peroxisome & GO:0005777: peroxisome
AGRN	BRCA	7	10	6	1	0	0	0	0	0	0	0	2.97063077382834	GO:0005576: extracellular region & GO:0005886: plasma membrane
AGT	BRCA	6	6	5	1	0	0	0	0	0	0	0	1.94591014905531	GO:0005615: extracellular space & GO:0005615: extracellular space
AGTPBP1	BRCA	11	14	8	2	1	0	0	0	0	0	0	3.16260846336655	GO:0005634: nucleus & GO:0005634: nucleus
AGTR1	BRCA	4	5	3	0	0	0	0	1	0	0	0	2.01179739054263	GO:0016020: membrane & GO:0005886: plasma membrane
AGTR2	BRCA	4	4	3	1	0	0	0	0	0	0	0	1.6094379124341	GO:0016020: membrane & GO:0005886: plasma membrane
AGTRAP	BRCA	1	1	0	1	0	0	0	0	0	0	0	0.693147180559945	GO:0016020: membrane & GO:0005783: endoplasmic reticulum
AGXT	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0043231: intracellular membrane-bounded organelle & GO:0005777: peroxisome
AGXT2	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005739: mitochondrion & GO:0005739: mitochondrion
AHCTF1	BRCA	29	34	23	3	3	0	0	0	0	0	0	3.98761072332804	GO:0005634: nucleus & GO:0005634: nucleus
AHCY	BRCA	5	5	4	0	0	1	0	0	0	0	0	1.79175946922805	GO:0005634: nucleus & GO:0005737: cytoplasm
AHCYL1	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm & GO:0005886: plasma membrane
AHCYL2	BRCA	5	5	3	1	1	0	0	0	0	0	0	1.79175946922805	GO:0005737: cytoplasm & GO:0005783: endoplasmic reticulum
AHDC1	BRCA	2	2	1	1	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
AHI1	BRCA	11	12	7	1	3	0	0	0	0	0	0	2.71080725431418	GO:0005737: cytoplasm & GO:0005856: cytoskeleton
AHNAK	BRCA	30	42	28	2	0	0	0	0	0	0	0	4.8075820862792	GO:0005634: nucleus & GO:0005737: cytoplasm
AHNAK2	BRCA	24	25	21	2	1	0	0	0	0	0	0	3.35299565090438	GO:0005634: nucleus & GO:0005829: cytosol
AHR	BRCA	3	3	3	0	0	0	0	0	0	0	0	1.38629436111989	GO:0005634: nucleus & GO:0005737: cytoplasm
AHRR	BRCA	5	5	5	0	0	0	0	0	0	0	0	1.79175946922805	GO:0005654: nucleoplasm & GO:0005829: cytosol
AHSA1	BRCA	3	4	2	1	0	0	0	0	0	0	0	1.84839248149319	GO:0005829: cytosol & GO:0005737: cytoplasm
AHSG	BRCA	1	1	1	0	0	0	0	0	0	0	0	0.693147180559945	GO:0005615: extracellular space & GO:0005576: extracellular region
AHSP	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm
AICDA	BRCA	2	2	2	0	0	0	0	0	0	0	0	1.09861228866811	GO:0005634: nucleus & GO:0005634: nucleus
AIDA	BRCA	2	2	1	0	1	0	0	0	0	0	0	1.09861228866811	GO:0005737: cytoplasm
AIFM1	BRCA	5	8	4	1	0	0	0	0	0	0	0	2.86681515076489	GO:0005634: nucleus & GO:0005634: nucleus
AIFM2	BRCA	4	4	4	0	0	0	0	0	0	0	0	1.6094379124341	GO:0005634: nucleus & GO:0005737: cytoplasm
AIFM3	BRCA	4	4	2	2	0	0	0	0	0	0	0	1.6094379124341	GO:0005829: cytosol & GO:0005739: mitochondrion
