Hugo_Symbol,project_id,altered,total,Missense_Mutation,Frame_Shift_Del,Nonsense_Mutation,Splice_Site,In_Frame_Del,Frame_Shift_Ins,Translation_Start_Site,Nonstop_Mutation,In_Frame_Ins,log_difference
KIF16B,BRCA,19,21,16,1,1,1,0,0,0,0,0,3.31107251287546
MAGI1,BRCA,19,21,16,2,1,0,0,0,0,0,0,3.31107251287546
MIA3,BRCA,19,21,13,3,1,2,0,0,0,0,0,3.31107251287546
PLCH1,BRCA,19,21,15,2,2,0,0,0,0,0,0,3.31107251287546
QSER1,BRCA,19,21,18,0,0,0,0,1,0,0,0,3.31107251287546
RIMS2,BRCA,19,21,15,2,2,0,0,0,0,0,0,3.31107251287546
RLF,BRCA,19,21,13,2,3,0,0,1,0,0,0,3.31107251287546
TENM4,BRCA,19,21,15,2,2,0,0,0,0,0,0,3.31107251287546
TMEM132D,BRCA,19,21,15,1,2,0,0,1,0,0,0,3.31107251287546
CACNA2D1,BRCA,8,12,7,0,0,1,0,0,0,0,0,3.29583686600433
CBFB,BRCA,26,26,14,4,4,1,0,2,1,0,0,3.29583686600433
MAP1B,BRCA,8,12,4,1,2,0,0,1,0,0,0,3.29583686600433
NUFIP2,BRCA,8,12,4,2,1,1,0,0,0,0,0,3.29583686600433
PER1,BRCA,8,12,7,1,0,0,0,0,0,0,0,3.29583686600433
CECR2,BRCA,14,17,12,2,0,0,0,0,0,0,0,3.28834667276697
CEP192,BRCA,14,17,13,0,0,1,0,0,0,0,0,3.28834667276697
DOCK2,BRCA,14,17,11,2,0,1,0,0,0,0,0,3.28834667276697
FRYL,BRCA,14,17,13,1,0,0,0,0,0,0,0,3.28834667276697
LRRC7,BRCA,14,17,14,0,0,0,0,0,0,0,0,3.28834667276697
PCNX,BRCA,14,17,10,4,0,0,0,0,0,0,0,3.28834667276697
PLCB1,BRCA,14,17,8,1,2,2,1,0,0,0,0,3.28834667276697
SDK2,BRCA,14,17,11,1,1,0,0,1,0,0,0,3.28834667276697
ADAMTSL3,BRCA,22,23,17,2,3,0,0,0,0,0,0,3.27801668028957
COL6A6,BRCA,22,23,19,2,0,1,0,0,0,0,0,3.27801668028957
PCNXL2,BRCA,22,23,18,0,3,1,0,0,0,0,0,3.27801668028957
PEG3,BRCA,22,23,18,1,2,0,0,1,0,0,0,3.27801668028957
SCN7A,BRCA,22,23,17,2,1,1,0,1,0,0,0,3.27801668028957
ANK1,BRCA,18,20,14,2,2,0,0,0,0,0,0,3.27159886574049
ATP7A,BRCA,18,20,14,2,1,0,0,0,0,0,1,3.27159886574049
CCAR1,BRCA,18,20,11,1,5,0,1,0,0,0,0,3.27159886574049
COL4A5,BRCA,18,20,14,1,1,0,0,2,0,0,0,3.27159886574049
CTTNBP2,BRCA,18,20,13,2,1,0,2,0,0,0,0,3.27159886574049
FASN,BRCA,18,20,14,0,0,1,2,1,0,0,0,3.27159886574049
HEG1,BRCA,18,20,15,1,2,0,0,0,0,0,0,3.27159886574049
ITIH6,BRCA,18,20,13,2,1,2,0,0,0,0,0,3.27159886574049
LAMA4,BRCA,18,20,15,2,1,0,0,0,0,0,0,3.27159886574049
TDRD6,BRCA,18,20,14,3,1,0,0,0,0,0,0,3.27159886574049
ASNSD1,BRCA,7,11,6,0,1,0,0,0,0,0,0,3.26769385121117
MROH2B,BRCA,25,25,19,2,3,0,0,1,0,0,0,3.25809653802148
ABCA3,BRCA,13,16,11,2,0,0,0,0,0,0,0,3.24807055952647
CCDC150,BRCA,13,16,10,2,0,1,0,0,0,0,0,3.24807055952647
CHD2,BRCA,13,16,11,1,1,0,0,0,0,0,0,3.24807055952647
DOCK3,BRCA,13,16,9,4,0,0,0,0,0,0,0,3.24807055952647
KIAA0232,BRCA,13,16,11,1,1,0,0,0,0,0,0,3.24807055952647
NBPF1,BRCA,13,16,13,0,0,0,0,0,0,0,0,3.24807055952647
OXR1,BRCA,13,16,9,1,1,1,0,1,0,0,0,3.24807055952647
PER2,BRCA,13,16,9,2,1,1,0,0,0,0,0,3.24807055952647
PI4KA,BRCA,13,16,12,1,0,0,0,0,0,0,0,3.24807055952647
PJA1,BRCA,13,16,10,1,2,0,0,0,0,0,0,3.24807055952647
RALGAPA1,BRCA,13,16,9,3,1,0,0,0,0,0,0,3.24807055952647
SON,BRCA,13,16,11,1,0,0,1,0,0,0,0,3.24807055952647
TTC28,BRCA,13,16,9,2,1,1,0,0,0,0,0,3.24807055952647
ZCCHC11,BRCA,13,16,7,2,2,2,0,0,0,0,0,3.24807055952647
ZNF608,BRCA,13,16,8,2,0,0,3,0,0,0,0,3.24807055952647
ANO1,BRCA,6,10,4,1,0,1,0,0,0,0,0,3.24318358175886
CD68,BRCA,6,10,3,2,0,0,1,0,0,0,0,3.24318358175886
ATAD2B,BRCA,21,22,15,1,5,0,0,0,0,0,0,3.23823495113728
KAT6B,BRCA,21,22,17,3,0,0,1,0,0,0,0,3.23823495113728
KDM6A,BRCA,21,22,9,3,1,5,0,3,0,0,0,3.23823495113728
LRRK2,BRCA,21,22,13,3,3,1,0,1,0,0,0,3.23823495113728
MLLT4,BRCA,21,22,12,2,4,2,1,0,0,0,0,3.23823495113728
MTOR,BRCA,21,22,18,1,2,0,0,0,0,0,0,3.23823495113728
PLCE1,BRCA,21,22,17,2,0,1,1,0,0,0,0,3.23823495113728
SPAG17,BRCA,21,22,17,3,1,0,0,0,0,0,0,3.23823495113728
UNC5D,BRCA,21,22,18,0,2,1,0,0,0,0,0,3.23823495113728
VCAN,BRCA,21,22,17,1,2,1,0,0,0,0,0,3.23823495113728
WDR52,BRCA,21,22,15,2,3,1,0,0,0,0,0,3.23823495113728
ZAN,BRCA,21,22,17,3,1,0,0,0,0,0,0,3.23823495113728
ADAMTS9,BRCA,17,19,13,2,2,0,0,0,0,0,0,3.23041549411924
BLM,BRCA,17,19,14,1,1,0,1,0,0,0,0,3.23041549411924
CAD,BRCA,17,19,16,0,1,0,0,0,0,0,0,3.23041549411924
COL4A3,BRCA,17,19,15,1,1,0,0,0,0,0,0,3.23041549411924
DCC,BRCA,17,19,13,2,2,0,0,0,0,0,0,3.23041549411924
HECTD1,BRCA,17,19,16,0,1,0,0,0,0,0,0,3.23041549411924
IGSF1,BRCA,17,19,12,1,3,1,0,0,0,0,0,3.23041549411924
ITPR2,BRCA,17,19,15,1,0,1,0,0,0,0,0,3.23041549411924
KIF13A,BRCA,17,19,13,0,3,1,0,0,0,0,0,3.23041549411924
NUP160,BRCA,17,19,14,2,1,0,0,0,0,0,0,3.23041549411924
NUP210L,BRCA,17,19,16,0,1,0,0,0,0,0,0,3.23041549411924
ZP4,BRCA,17,19,14,1,2,0,0,0,0,0,0,3.23041549411924
CWF19L2,BRCA,5,9,4,0,1,0,0,0,0,0,0,3.2251670446105
ANKRD12,BRCA,24,24,12,7,4,1,0,0,0,0,0,3.2188758248682
CHD7,BRCA,24,24,19,2,2,0,1,0,0,0,0,3.2188758248682
NPHP3,BRCA,4,8,2,1,1,0,0,0,0,0,0,3.2188758248682
RAB6A,BRCA,4,8,4,0,0,0,0,0,0,0,0,3.2188758248682
RAPGEF6,BRCA,24,24,19,2,3,0,0,0,0,0,0,3.2188758248682
COL1A1,BRCA,12,15,10,0,0,1,1,0,0,0,0,3.20618669682692
DEPDC5,BRCA,12,15,9,1,1,0,0,1,0,0,0,3.20618669682692
MYCBPAP,BRCA,12,15,11,1,0,0,0,0,0,0,0,3.20618669682692
RTL1,BRCA,12,15,12,0,0,0,0,0,0,0,0,3.20618669682692
STK10,BRCA,12,15,10,2,0,0,0,0,0,0,0,3.20618669682692
ZNF106,BRCA,12,15,7,2,2,1,0,0,0,0,0,3.20618669682692
ADAMTSL1,BRCA,20,21,17,2,1,0,0,0,0,0,0,3.19674855960959
CCDC180,BRCA,20,21,17,1,2,0,0,0,0,0,0,3.19674855960959
EML5,BRCA,20,21,14,3,2,1,0,0,0,0,0,3.19674855960959
HECW1,BRCA,20,21,17,3,0,0,0,0,0,0,0,3.19674855960959
KCNT2,BRCA,20,21,13,0,5,2,0,0,0,0,0,3.19674855960959
MYH1,BRCA,20,21,16,2,2,0,0,0,0,0,0,3.19674855960959
RGAG1,BRCA,20,21,18,2,0,0,0,0,0,0,0,3.19674855960959
SI,BRCA,20,21,16,2,2,0,0,0,0,0,0,3.19674855960959
SPATA31D1,BRCA,20,21,19,1,0,0,0,0,0,0,0,3.19674855960959
THSD7A,BRCA,20,21,16,2,2,0,0,0,0,0,0,3.19674855960959
ADCY9,BRCA,16,18,13,2,0,0,0,1,0,0,0,3.18736501206324
AMER1,BRCA,16,18,14,2,0,0,0,0,0,0,0,3.18736501206324
ARHGAP29,BRCA,16,18,11,2,3,0,0,0,0,0,0,3.18736501206324
BAI3,BRCA,16,18,14,0,2,0,0,0,0,0,0,3.18736501206324
CSPP1,BRCA,16,18,13,1,1,1,0,0,0,0,0,3.18736501206324
EML6,BRCA,16,18,13,1,0,1,0,1,0,0,0,3.18736501206324
EPG5,BRCA,16,18,11,2,3,0,0,0,0,0,0,3.18736501206324
FGFR2,BRCA,16,18,14,2,0,0,0,0,0,0,0,3.18736501206324
FHOD3,BRCA,16,18,13,2,1,0,0,0,0,0,0,3.18736501206324
GREB1L,BRCA,16,18,13,2,1,0,0,0,0,0,0,3.18736501206324
GUCY2C,BRCA,16,18,13,2,0,1,0,0,0,0,0,3.18736501206324
HECW2,BRCA,16,18,15,0,0,1,0,0,0,0,0,3.18736501206324
MYOM2,BRCA,16,18,12,1,3,0,0,0,0,0,0,3.18736501206324
PRRC2C,BRCA,16,18,13,1,2,0,0,0,0,0,0,3.18736501206324
ROBO1,BRCA,16,18,13,1,1,0,0,1,0,0,0,3.18736501206324
SRGAP1,BRCA,16,18,14,2,0,0,0,0,0,0,0,3.18736501206324
ST18,BRCA,16,18,13,1,0,1,1,0,0,0,0,3.18736501206324
TENM3,BRCA,16,18,14,0,2,0,0,0,0,0,0,3.18736501206324
TP53BP1,BRCA,16,18,14,1,0,0,0,1,0,0,0,3.18736501206324
TRANK1,BRCA,16,18,15,1,0,0,0,0,0,0,0,3.18736501206324
ZCCHC6,BRCA,16,18,9,4,1,2,0,0,0,0,0,3.18736501206324
ZEB2,BRCA,16,18,11,3,0,1,1,0,0,0,0,3.18736501206324
ZMYM2,BRCA,16,18,11,4,0,1,0,0,0,0,0,3.18736501206324
ATP10B,BRCA,23,23,20,1,2,0,0,0,0,0,0,3.17805383034795
KIAA2022,BRCA,23,23,22,1,0,0,0,0,0,0,0,3.17805383034795
PHKA2,BRCA,23,23,19,1,0,3,0,0,0,0,0,3.17805383034795
ABCA1,BRCA,11,14,7,4,0,0,0,0,0,0,0,3.16260846336655
AGTPBP1,BRCA,11,14,8,2,1,0,0,0,0,0,0,3.16260846336655
CEP95,BRCA,11,14,10,0,1,0,0,0,0,0,0,3.16260846336655
IL1RAPL1,BRCA,11,14,9,0,2,0,0,0,0,0,0,3.16260846336655
NCL,BRCA,11,14,9,1,0,0,1,0,0,0,0,3.16260846336655
NES,BRCA,11,14,9,0,2,0,0,0,0,0,0,3.16260846336655
NUP107,BRCA,11,14,10,1,0,0,0,0,0,0,0,3.16260846336655
OTOA,BRCA,11,14,10,1,0,0,0,0,0,0,0,3.16260846336655
PDCD11,BRCA,11,14,9,1,1,0,0,0,0,0,0,3.16260846336655
TEK,BRCA,11,14,9,2,0,0,0,0,0,0,0,3.16260846336655
THOC2,BRCA,11,14,7,3,1,0,0,0,0,0,0,3.16260846336655
VWA3A,BRCA,11,14,9,1,0,0,0,0,1,0,0,3.16260846336655
ZMYND8,BRCA,11,14,9,2,0,0,0,0,0,0,0,3.16260846336655
AKAP12,BRCA,19,20,15,3,1,0,0,0,0,0,0,3.15340239321473
AKAP6,BRCA,19,20,19,0,0,0,0,0,0,0,0,3.15340239321473
ANKRD26,BRCA,19,20,13,1,1,3,1,0,0,0,0,3.15340239321473
CACNA1D,BRCA,19,20,15,2,1,0,1,0,0,0,0,3.15340239321473
CASP8,BRCA,19,20,13,0,6,0,0,0,0,0,0,3.15340239321473
CDC42BPA,BRCA,19,20,14,1,3,0,1,0,0,0,0,3.15340239321473
CIT,BRCA,19,20,18,1,0,0,0,0,0,0,0,3.15340239321473
DNAJC13,BRCA,19,20,14,1,2,1,0,0,0,0,1,3.15340239321473
NRK,BRCA,19,20,15,2,2,0,0,0,0,0,0,3.15340239321473
PTPRB,BRCA,19,20,16,1,2,0,0,0,0,0,0,3.15340239321473
SCN11A,BRCA,19,20,18,0,1,0,0,0,0,0,0,3.15340239321473
THADA,BRCA,19,20,13,2,2,1,0,1,0,0,0,3.15340239321473
UGGT2,BRCA,19,20,13,2,3,1,0,0,0,0,0,3.15340239321473
ZNF208,BRCA,19,20,16,1,2,0,0,0,0,0,0,3.15340239321473
ABCB4,BRCA,15,17,9,2,3,0,1,0,0,0,0,3.14226721853842
ATR,BRCA,15,17,11,1,2,1,0,0,0,0,0,3.14226721853842
BCL9,BRCA,15,17,11,4,0,0,0,0,0,0,0,3.14226721853842
CEP152,BRCA,15,17,13,0,1,0,1,0,0,0,0,3.14226721853842
COL4A1,BRCA,15,17,12,1,0,2,0,0,0,0,0,3.14226721853842
FMN1,BRCA,15,17,12,3,0,0,0,0,0,0,0,3.14226721853842
HDLBP,BRCA,15,17,14,1,0,0,0,0,0,0,0,3.14226721853842
HTATSF1,BRCA,15,17,14,1,0,0,0,0,0,0,0,3.14226721853842
NHS,BRCA,15,17,12,2,1,0,0,0,0,0,0,3.14226721853842
PCDHB7,BRCA,15,17,13,0,2,0,0,0,0,0,0,3.14226721853842
PCDHGA1,BRCA,15,17,13,1,1,0,0,0,0,0,0,3.14226721853842
PLEC,BRCA,15,17,14,1,0,0,0,0,0,0,0,3.14226721853842
SAMD9L,BRCA,15,17,11,2,2,0,0,0,0,0,0,3.14226721853842
SCN8A,BRCA,15,17,15,0,0,0,0,0,0,0,0,3.14226721853842
SEMA5A,BRCA,15,17,9,1,4,1,0,0,0,0,0,3.14226721853842
SIPA1L2,BRCA,15,17,12,0,1,2,0,0,0,0,0,3.14226721853842
SUCO,BRCA,15,17,11,1,3,0,0,0,0,0,0,3.14226721853842
TNC,BRCA,15,17,13,1,1,0,0,0,0,0,0,3.14226721853842
TNRC6A,BRCA,15,17,12,1,2,0,0,0,0,0,0,3.14226721853842
ARID1B,BRCA,22,22,18,3,1,0,0,0,0,0,0,3.13549421592915
FREM1,BRCA,22,22,20,1,0,0,1,0,0,0,0,3.13549421592915
GRIN2A,BRCA,22,22,16,2,2,1,0,1,0,0,0,3.13549421592915
KIF4A,BRCA,22,22,17,1,3,1,0,0,0,0,0,3.13549421592915
PIWIL1,BRCA,22,22,17,0,3,0,0,2,0,0,0,3.13549421592915
WDR44,BRCA,22,22,17,1,2,2,0,0,0,0,0,3.13549421592915
ADAMTS12,BRCA,10,13,9,1,0,0,0,0,0,0,0,3.11726385463788
ARMCX2,BRCA,10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
CHD1,BRCA,10,13,6,1,0,0,0,3,0,0,0,3.11726385463788
DAAM1,BRCA,10,13,7,1,0,1,1,0,0,0,0,3.11726385463788
DDX26B,BRCA,10,13,8,1,0,0,0,1,0,0,0,3.11726385463788
DYRK1A,BRCA,10,13,8,0,1,0,0,1,0,0,0,3.11726385463788
ESYT1,BRCA,10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
FRMPD1,BRCA,10,13,10,0,0,0,0,0,0,0,0,3.11726385463788
NUP214,BRCA,10,13,7,1,1,1,0,0,0,0,0,3.11726385463788
PIK3R4,BRCA,10,13,9,0,0,0,1,0,0,0,0,3.11726385463788
PIWIL2,BRCA,10,13,6,3,0,0,0,1,0,0,0,3.11726385463788
PLA2R1,BRCA,10,13,10,0,0,0,0,0,0,0,0,3.11726385463788
POLA1,BRCA,10,13,9,0,1,0,0,0,0,0,0,3.11726385463788
POM121L2,BRCA,10,13,9,0,1,0,0,0,0,0,0,3.11726385463788
RPS6KA2,BRCA,10,13,6,2,1,1,0,0,0,0,0,3.11726385463788
SATB1,BRCA,10,13,9,1,0,0,0,0,0,0,0,3.11726385463788
TRAK2,BRCA,10,13,8,0,1,0,0,0,1,0,0,3.11726385463788
TRPM1,BRCA,10,13,7,2,1,0,0,0,0,0,0,3.11726385463788
TTLL7,BRCA,10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
UGGT1,BRCA,10,13,8,1,1,0,0,0,0,0,0,3.11726385463788
VPS8,BRCA,10,13,9,1,0,0,0,0,0,0,0,3.11726385463788
WDR62,BRCA,10,13,8,1,0,0,1,0,0,0,0,3.11726385463788
ZCWPW1,BRCA,10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
ANKRD36,BRCA,18,19,15,0,2,1,0,0,0,0,0,3.10801892245346
ARHGAP35,BRCA,18,19,9,6,3,0,0,0,0,0,0,3.10801892245346
CCDC144A,BRCA,18,19,15,1,2,0,0,0,0,0,0,3.10801892245346
CD163L1,BRCA,18,19,15,2,1,0,0,0,0,0,0,3.10801892245346
CHD5,BRCA,18,19,15,3,0,0,0,0,0,0,0,3.10801892245346
DYSF,BRCA,18,19,13,3,1,1,0,0,0,0,0,3.10801892245346
KIAA1009,BRCA,18,19,15,2,0,0,1,0,0,0,0,3.10801892245346
KIAA1432,BRCA,18,19,13,1,3,1,0,0,0,0,0,3.10801892245346
PCDH19,BRCA,18,19,16,2,0,0,0,0,0,0,0,3.10801892245346
SCN3A,BRCA,18,19,14,1,2,0,1,0,0,0,0,3.10801892245346
TLR4,BRCA,18,19,15,0,2,0,0,1,0,0,0,3.10801892245346
TNRC6B,BRCA,18,19,13,2,2,1,0,0,0,0,0,3.10801892245346
ANKRD28,BRCA,14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
ANKRD30B,BRCA,14,16,9,2,2,1,0,0,0,0,0,3.09491451554538
BAZ1B,BRCA,14,16,9,3,2,0,0,0,0,0,0,3.09491451554538
CACNA1S,BRCA,14,16,11,2,1,0,0,0,0,0,0,3.09491451554538
CBLB,BRCA,14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
CHD3,BRCA,14,16,13,0,1,0,0,0,0,0,0,3.09491451554538
DMGDH,BRCA,14,16,9,2,2,1,0,0,0,0,0,3.09491451554538
ENPP2,BRCA,14,16,13,0,1,0,0,0,0,0,0,3.09491451554538
GRID2,BRCA,14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
ITGA8,BRCA,14,16,10,2,1,1,0,0,0,0,0,3.09491451554538
KAT6A,BRCA,14,16,12,1,0,0,1,0,0,0,0,3.09491451554538
KIAA2026,BRCA,14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
LAMB1,BRCA,14,16,9,2,2,1,0,0,0,0,0,3.09491451554538
MAP3K5,BRCA,14,16,10,2,2,0,0,0,0,0,0,3.09491451554538
MYT1L,BRCA,14,16,13,0,0,1,0,0,0,0,0,3.09491451554538
NSD1,BRCA,14,16,12,0,1,1,0,0,0,0,0,3.09491451554538
PHF3,BRCA,14,16,10,1,2,1,0,0,0,0,0,3.09491451554538
PLEKHH2,BRCA,14,16,11,1,1,1,0,0,0,0,0,3.09491451554538
PLG,BRCA,14,16,10,1,1,1,0,1,0,0,0,3.09491451554538
POLE,BRCA,14,16,12,2,0,0,0,0,0,0,0,3.09491451554538
SELP,BRCA,14,16,14,0,0,0,0,0,0,0,0,3.09491451554538
SPTBN4,BRCA,14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
TRPA1,BRCA,14,16,11,2,0,1,0,0,0,0,0,3.09491451554538
TRPM3,BRCA,14,16,12,1,1,0,0,0,0,0,0,3.09491451554538
ASTN1,BRCA,21,21,18,0,1,1,0,1,0,0,0,3.09104245335832
CACNA1F,BRCA,21,21,18,2,1,0,0,0,0,0,0,3.09104245335832
COL6A3,BRCA,21,21,16,1,2,2,0,0,0,0,0,3.09104245335832
CTCF,BRCA,21,21,12,3,4,2,0,0,0,0,0,3.09104245335832
FAM135B,BRCA,21,21,17,1,2,1,0,0,0,0,0,3.09104245335832
LAMB4,BRCA,21,21,16,2,1,1,1,0,0,0,0,3.09104245335832
MYO7B,BRCA,21,21,18,0,2,1,0,0,0,0,0,3.09104245335832
NCOA6,BRCA,21,21,15,2,4,0,0,0,0,0,0,3.09104245335832
SF3B1,BRCA,21,21,19,1,1,0,0,0,0,0,0,3.09104245335832
CCDC88C,BRCA,9,12,6,1,1,1,0,0,0,0,0,3.07011345732539
LPO,BRCA,9,12,6,0,3,0,0,0,0,0,0,3.07011345732539
ZHX2,BRCA,9,12,8,1,0,0,0,0,0,0,0,3.07011345732539
ZNF334,BRCA,9,12,8,1,0,0,0,0,0,0,0,3.07011345732539
ABCA12,BRCA,17,18,13,3,0,1,0,0,0,0,0,3.0603936260077
ABCA9,BRCA,17,18,15,1,0,1,0,0,0,0,0,3.0603936260077
ANKRD17,BRCA,17,18,16,1,0,0,0,0,0,0,0,3.0603936260077
ASXL2,BRCA,17,18,11,1,5,0,0,0,0,0,0,3.0603936260077
BRINP3,BRCA,17,18,15,2,0,0,0,0,0,0,0,3.0603936260077
COL11A1,BRCA,17,18,14,0,0,3,0,0,0,0,0,3.0603936260077
COL7A1,BRCA,17,18,15,0,1,1,0,0,0,0,0,3.0603936260077
DNHD1,BRCA,17,18,14,2,1,0,0,0,0,0,0,3.0603936260077
DOCK7,BRCA,17,18,12,0,4,1,0,0,0,0,0,3.0603936260077
DSCAM,BRCA,17,18,15,2,0,0,0,0,0,0,0,3.0603936260077
ERBB4,BRCA,17,18,15,1,0,1,0,0,0,0,0,3.0603936260077
FAM47C,BRCA,17,18,15,1,1,0,0,0,0,0,0,3.0603936260077
FER1L6,BRCA,17,18,12,1,1,3,0,0,0,0,0,3.0603936260077
FN1,BRCA,17,18,14,2,1,0,0,0,0,0,0,3.0603936260077
GCC2,BRCA,17,18,12,2,2,0,0,1,0,0,0,3.0603936260077
GTF3C1,BRCA,17,18,12,2,2,1,0,0,0,0,0,3.0603936260077
KIAA2018,BRCA,17,18,13,2,2,0,0,0,0,0,0,3.0603936260077
LPHN3,BRCA,17,18,14,3,0,0,0,0,0,0,0,3.0603936260077
NALCN,BRCA,17,18,15,1,0,1,0,0,0,0,0,3.0603936260077
PLEKHA6,BRCA,17,18,12,2,2,1,0,0,0,0,0,3.0603936260077
PXDNL,BRCA,17,18,11,1,4,1,0,0,0,0,0,3.0603936260077
SLIT2,BRCA,17,18,14,2,1,0,0,0,0,0,0,3.0603936260077
SNRNP200,BRCA,17,18,14,3,0,0,0,0,0,0,0,3.0603936260077
USP32,BRCA,17,18,14,2,1,0,0,0,0,0,0,3.0603936260077
WDR17,BRCA,17,18,14,1,0,1,0,1,0,0,0,3.0603936260077
ANO4,BRCA,13,15,10,1,1,0,0,0,1,0,0,3.04506614955607
ASCC3,BRCA,13,15,10,2,1,0,0,0,0,0,0,3.04506614955607
ATP10D,BRCA,13,15,11,2,0,0,0,0,0,0,0,3.04506614955607
C10orf12,BRCA,13,15,13,0,0,0,0,0,0,0,0,3.04506614955607
CDK12,BRCA,13,15,9,2,1,1,0,0,0,0,0,3.04506614955607
COL5A3,BRCA,13,15,9,0,4,0,0,0,0,0,0,3.04506614955607
FAM91A1,BRCA,13,15,12,0,1,0,0,0,0,0,0,3.04506614955607
ITSN2,BRCA,13,15,10,2,1,0,0,0,0,0,0,3.04506614955607
KIAA1239,BRCA,13,15,11,0,1,0,0,1,0,0,0,3.04506614955607
NAALADL2,BRCA,13,15,10,2,1,0,0,0,0,0,0,3.04506614955607
NRAP,BRCA,13,15,7,4,2,0,0,0,0,0,0,3.04506614955607
PPP1R3A,BRCA,13,15,7,3,2,0,0,0,0,1,0,3.04506614955607
RALGAPB,BRCA,13,15,10,2,1,0,0,0,0,0,0,3.04506614955607
RFX6,BRCA,13,15,12,0,1,0,0,0,0,0,0,3.04506614955607
RGS22,BRCA,13,15,9,2,2,0,0,0,0,0,0,3.04506614955607
RGS7,BRCA,13,15,9,0,2,2,0,0,0,0,0,3.04506614955607
RPS6KA3,BRCA,13,15,7,1,3,1,1,0,0,0,0,3.04506614955607
SCAPER,BRCA,13,15,12,1,0,0,0,0,0,0,0,3.04506614955607
SLX4,BRCA,13,15,12,1,0,0,0,0,0,0,0,3.04506614955607
TLN2,BRCA,13,15,12,0,1,0,0,0,0,0,0,3.04506614955607
TMC2,BRCA,13,15,10,2,1,0,0,0,0,0,0,3.04506614955607
TRIP12,BRCA,13,15,8,1,2,1,0,1,0,0,0,3.04506614955607
TRPM8,BRCA,13,15,11,1,1,0,0,0,0,0,0,3.04506614955607
WWP2,BRCA,13,15,10,2,1,0,0,0,0,0,0,3.04506614955607
ZNF318,BRCA,13,15,11,2,0,0,0,0,0,0,0,3.04506614955607
CPS1,BRCA,20,20,19,0,0,1,0,0,0,0,0,3.04452243772342
FAM208B,BRCA,20,20,14,2,3,0,1,0,0,0,0,3.04452243772342
HTT,BRCA,20,20,19,0,1,0,0,0,0,0,0,3.04452243772342
KMT2E,BRCA,20,20,13,0,3,2,1,1,0,0,0,3.04452243772342
MAP2,BRCA,20,20,17,0,3,0,0,0,0,0,0,3.04452243772342
NAV3,BRCA,20,20,15,1,4,0,0,0,0,0,0,3.04452243772342
NID1,BRCA,20,20,16,2,1,1,0,0,0,0,0,3.04452243772342
PLXNA2,BRCA,20,20,20,0,0,0,0,0,0,0,0,3.04452243772342
TEP1,BRCA,20,20,16,1,3,0,0,0,0,0,0,3.04452243772342
ATXN7L1,BRCA,8,11,4,3,0,1,0,0,0,0,0,3.0211837938373
CEP112,BRCA,8,11,6,1,1,0,0,0,0,0,0,3.0211837938373
DDX60,BRCA,8,11,5,2,1,0,0,0,0,0,0,3.0211837938373
ELN,BRCA,8,11,5,2,0,0,1,0,0,0,0,3.0211837938373
MKL2,BRCA,8,11,7,1,0,0,0,0,0,0,0,3.0211837938373
PCDHA4,BRCA,8,11,7,0,1,0,0,0,0,0,0,3.0211837938373
RIC8A,BRCA,8,11,5,0,2,1,0,0,0,0,0,3.0211837938373
RNF17,BRCA,8,11,6,1,0,1,0,0,0,0,0,3.0211837938373
ACACA,BRCA,16,17,14,0,2,0,0,0,0,0,0,3.01028917805973
ANKRD30A,BRCA,16,17,10,0,2,4,0,0,0,0,0,3.01028917805973
ATXN2,BRCA,16,17,11,3,2,0,0,0,0,0,0,3.01028917805973
CDH10,BRCA,16,17,14,1,0,0,0,1,0,0,0,3.01028917805973
CEP290,BRCA,16,17,11,3,1,1,0,0,0,0,0,3.01028917805973
CNOT1,BRCA,16,17,10,2,3,0,1,0,0,0,0,3.01028917805973
FOCAD,BRCA,16,17,12,3,0,0,0,1,0,0,0,3.01028917805973
GRIN2B,BRCA,16,17,14,0,2,0,0,0,0,0,0,3.01028917805973
KALRN,BRCA,16,17,12,2,2,0,0,0,0,0,0,3.01028917805973
LOXHD1,BRCA,16,17,12,2,1,1,0,0,0,0,0,3.01028917805973
MADD,BRCA,16,17,14,1,0,1,0,0,0,0,0,3.01028917805973
MAP3K4,BRCA,16,17,8,2,6,0,0,0,0,0,0,3.01028917805973
MYH13,BRCA,16,17,11,2,2,0,0,1,0,0,0,3.01028917805973
NFASC,BRCA,16,17,13,2,0,0,0,1,0,0,0,3.01028917805973
NOS1,BRCA,16,17,13,2,0,1,0,0,0,0,0,3.01028917805973
PTPRG,BRCA,16,17,10,1,1,2,0,1,0,0,1,3.01028917805973
TBC1D8,BRCA,16,17,11,3,2,0,0,0,0,0,0,3.01028917805973
TNR,BRCA,16,17,14,1,0,0,1,0,0,0,0,3.01028917805973
TOPAZ1,BRCA,16,17,13,0,1,2,0,0,0,0,0,3.01028917805973
TRRAP,BRCA,16,17,13,3,0,0,0,0,0,0,0,3.01028917805973
