Hugo_Symbol,project_id,altered,total,Missense_Mutation,Frame_Shift_Del,Nonsense_Mutation,Splice_Site,In_Frame_Del,Frame_Shift_Ins,Translation_Start_Site,Nonstop_Mutation,In_Frame_Ins,log_difference,GO_Cellular_Component
ACSM4,TCGA-BRCA,5,6,3,1,1,0,0,0,0,0,0,2.15011136307367,GO:0005739: mitochondrion
ACSM5,TCGA-BRCA,6,6,4,0,1,1,0,0,0,0,0,1.94591014905531,GO:0005739: mitochondrion | GO:0005759: mitochondrial matrix
ACSS1,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005739: mitochondrion | GO:0005759: mitochondrial matrix
ACSS2,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
ACSS3,TCGA-BRCA,11,11,8,2,0,1,0,0,0,0,0,2.484906649788,GO:0005739: mitochondrion | GO:0005739: mitochondrion
ACTA1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTA2,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005615: extracellular space
ACTB,TCGA-BRCA,7,7,6,0,0,1,0,0,0,0,0,2.07944154167984,GO:0005634: nucleus | GO:0005634: nucleus
ACTBL2,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTG1,TCGA-BRCA,8,8,6,1,0,0,0,0,1,0,0,2.19722457733622,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTG2,TCGA-BRCA,7,7,5,1,0,1,0,0,0,0,0,2.07944154167984,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTL6A,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005634: nucleus
ACTL6B,TCGA-BRCA,6,6,2,2,1,0,0,1,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005634: nucleus
ACTL7A,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
ACTL7B,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTL8,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTL9,TCGA-BRCA,5,5,4,0,1,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTN1,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005737: cytoplasm
ACTN2,TCGA-BRCA,17,17,12,2,2,1,0,0,0,0,0,2.89037175789616,GO:0005737: cytoplasm | GO:0005886: plasma membrane
ACTN4,TCGA-BRCA,12,13,10,2,0,0,0,0,0,0,0,2.77869513725,GO:0005634: nucleus | GO:0005634: nucleus
ACTR10,TCGA-BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989,GO:0005856: cytoskeleton | GO:0005737: cytoplasm
ACTR1A,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005938: cell cortex | GO:0005813: centrosome
ACTR1B,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTR2,TCGA-BRCA,3,4,2,0,1,0,0,0,0,0,0,1.84839248149319,GO:0005634: nucleus | GO:0005634: nucleus
ACTR3,TCGA-BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0042995: cell projection
ACTR3B,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,GO:0005737: cytoplasm | GO:0042995: cell projection
ACTR3C,TCGA-BRCA,1,2,1,0,0,0,0,0,0,0,0,1.38629436111989,NA
ACTR5,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005634: nucleus
ACTR6,TCGA-BRCA,6,6,2,2,1,0,1,0,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005737: cytoplasm
ACTR8,TCGA-BRCA,4,6,3,1,0,0,0,0,0,0,0,2.41415686865115,GO:0005634: nucleus | GO:0005634: nucleus
ACTRT1,TCGA-BRCA,6,6,5,0,0,0,1,0,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005634: nucleus
ACTRT2,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005856: cytoskeleton
ACTRT3,TCGA-BRCA,4,4,2,1,1,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005737: cytoplasm
ACVR1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
ACVR1B,TCGA-BRCA,9,10,6,0,3,0,0,0,0,0,0,2.5584278811045,GO:0016020: membrane | GO:0005886: plasma membrane
ACVR1C,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
ACVR2A,TCGA-BRCA,11,11,7,4,0,0,0,0,0,0,0,2.484906649788,GO:0016020: membrane | GO:0005886: plasma membrane
ACVR2B,TCGA-BRCA,2,2,0,1,1,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
ACVRL1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005886: plasma membrane
ACY1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005829: cytosol
ACY3,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0005886: plasma membrane
ACYP1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,NA
ADA,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005886: plasma membrane | GO:0005829: cytosol
ADAD1,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0005634: nucleus | GO:0001673: male germ cell nucleus
ADAD2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
ADAL,TCGA-BRCA,3,3,1,1,0,1,0,0,0,0,0,1.38629436111989,GO:0005829: cytosol
ADAM10,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005886: plasma membrane
ADAM11,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005886: plasma membrane | GO:0042995: cell projection
ADAM12,TCGA-BRCA,11,15,9,1,0,0,1,0,0,0,0,3.38850906789273,GO:0005576: extracellular region | GO:0005886: plasma membrane
ADAM15,TCGA-BRCA,6,7,5,1,0,0,0,0,0,0,0,2.2702285072312,GO:0016020: membrane | GO:0012505: endomembrane system
ADAM17,TCGA-BRCA,3,4,1,2,0,0,0,0,0,0,0,1.84839248149319,GO:0005737: cytoplasm | GO:0005886: plasma membrane
ADAM18,TCGA-BRCA,4,4,3,0,1,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0016020: membrane
ADAM19,TCGA-BRCA,11,12,8,1,2,0,0,0,0,0,0,2.71080725431418,GO:0016020: membrane | GO:0005634: nucleus
ADAM2,TCGA-BRCA,5,5,4,0,1,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005886: plasma membrane
ADAM20,TCGA-BRCA,7,8,6,1,0,0,0,0,0,0,0,2.37650461906267,GO:0016020: membrane | GO:0005886: plasma membrane
ADAM21,TCGA-BRCA,8,8,6,2,0,0,0,0,0,0,0,2.19722457733622,GO:0016020: membrane | GO:0005886: plasma membrane
ADAM23,TCGA-BRCA,4,4,3,0,0,1,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005886: plasma membrane
ADAM28,TCGA-BRCA,3,4,3,0,0,0,0,0,0,0,0,1.84839248149319,GO:0016020: membrane | GO:0005576: extracellular region
ADAM29,TCGA-BRCA,12,12,11,0,1,0,0,0,0,0,0,2.56494935746154,GO:0016020: membrane | GO:0005886: plasma membrane
ADAM30,TCGA-BRCA,6,6,6,0,0,0,0,0,0,0,0,1.94591014905531,GO:0016020: membrane | GO:0005768: endosome
ADAM32,TCGA-BRCA,8,9,6,1,1,0,0,0,0,0,0,2.47187764950325,GO:0016020: membrane | GO:0005886: plasma membrane
ADAM33,TCGA-BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane
ADAM7,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
ADAM8,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0016020: membrane
ADAM9,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005576: extracellular region
ADAMDEC1,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region
ADAMTS1,TCGA-BRCA,8,8,7,1,0,0,0,0,0,0,0,2.19722457733622,GO:0031012: extracellular matrix | GO:0005576: extracellular region
ADAMTS10,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0001527: microfibril
ADAMTS12,TCGA-BRCA,10,13,9,1,0,0,0,0,0,0,0,3.11726385463788,GO:0005576: extracellular region
ADAMTS13,TCGA-BRCA,13,13,11,0,0,0,0,1,0,0,1,2.63905732961526,GO:0005576: extracellular region | GO:0005576: extracellular region
ADAMTS14,TCGA-BRCA,10,11,9,1,0,0,0,0,0,0,0,2.63768480007821,GO:0005576: extracellular region | GO:0005576: extracellular region
ADAMTS15,TCGA-BRCA,3,3,1,1,0,0,0,0,0,1,0,1.38629436111989,GO:0062023: collagen-containing extracellular matrix | GO:0005576: extracellular region
ADAMTS16,TCGA-BRCA,12,12,12,0,0,0,0,0,0,0,0,2.56494935746154,GO:0005576: extracellular region
ADAMTS17,TCGA-BRCA,13,13,12,0,1,0,0,0,0,0,0,2.63905732961526,GO:0005576: extracellular region
ADAMTS18,TCGA-BRCA,8,8,5,2,0,1,0,0,0,0,0,2.19722457733622,GO:0005576: extracellular region
ADAMTS19,TCGA-BRCA,11,11,8,0,3,0,0,0,0,0,0,2.484906649788,GO:0005576: extracellular region
ADAMTS2,TCGA-BRCA,11,11,10,0,0,1,0,0,0,0,0,2.484906649788,GO:0062023: collagen-containing extracellular matrix | GO:0005576: extracellular region
ADAMTS20,TCGA-BRCA,20,22,19,1,0,0,0,0,0,0,0,3.34897468149577,GO:0005576: extracellular region | GO:0062023: collagen-containing extracellular matrix
ADAMTS3,TCGA-BRCA,10,12,7,2,1,0,0,0,0,0,0,2.87747432735804,GO:0005615: extracellular space | GO:0005576: extracellular region
ADAMTS4,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005615: extracellular space | GO:0016607: nuclear speck
ADAMTS5,TCGA-BRCA,10,11,8,0,1,1,0,0,0,0,0,2.63768480007821,GO:0062023: collagen-containing extracellular matrix | GO:0005576: extracellular region
ADAMTS6,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005576: extracellular region
ADAMTS7,TCGA-BRCA,14,14,12,1,1,0,0,0,0,0,0,2.70805020110221,GO:0005576: extracellular region | GO:0005788: endoplasmic reticulum lumen
ADAMTS8,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0062023: collagen-containing extracellular matrix | GO:0005576: extracellular region
ADAMTS9,TCGA-BRCA,17,19,13,2,2,0,0,0,0,0,0,3.23041549411924,GO:0005576: extracellular region | GO:0005783: endoplasmic reticulum
ADAMTSL1,TCGA-BRCA,20,21,17,2,1,0,0,0,0,0,0,3.19674855960959,GO:0005576: extracellular region | GO:0005788: endoplasmic reticulum lumen
ADAMTSL2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005576: extracellular region | GO:0031012: extracellular matrix
ADAMTSL3,TCGA-BRCA,22,23,17,2,3,0,0,0,0,0,0,3.27801668028957,GO:0005576: extracellular region | GO:0043231: intracellular membrane-bounded organelle
ADAMTSL4,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005576: extracellular region | GO:0005788: endoplasmic reticulum lumen
ADAMTSL5,TCGA-BRCA,1,2,0,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005576: extracellular region | GO:0031012: extracellular matrix
ADAP1,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005634: nucleus
ADAP2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005737: cytoplasm
ADAR,TCGA-BRCA,4,6,4,0,0,0,0,0,0,0,0,2.41415686865115,GO:0005654: nucleoplasm | GO:0005730: nucleolus
ADARB1,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005634: nucleus
ADARB2,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005634: nucleus
ADAT1,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,NA
ADAT2,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005654: nucleoplasm
ADC,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,NA
ADCK1,TCGA-BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989,GO:0005739: mitochondrion | GO:0005739: mitochondrion
ADCK2,TCGA-BRCA,3,4,2,0,1,0,0,0,0,0,0,1.84839248149319,GO:0016020: membrane | GO:0005739: mitochondrion
ADCK3,TCGA-BRCA,4,4,2,1,1,0,0,0,0,0,0,1.6094379124341,NA
ADCK5,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane
ADCY1,TCGA-BRCA,7,7,6,0,0,1,0,0,0,0,0,2.07944154167984,GO:0016020: membrane | GO:0005886: plasma membrane
ADCY10,TCGA-BRCA,12,13,8,2,2,0,0,0,0,0,0,2.77869513725,GO:0005634: nucleus | GO:0005634: nucleus
ADCY2,TCGA-BRCA,9,10,7,1,0,1,0,0,0,0,0,2.5584278811045,GO:0005886: plasma membrane | GO:0005737: cytoplasm
ADCY3,TCGA-BRCA,6,6,5,1,0,0,0,0,0,0,0,1.94591014905531,GO:0005886: plasma membrane | GO:0005737: cytoplasm
ADCY4,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005886: plasma membrane | GO:0005737: cytoplasm
ADCY5,TCGA-BRCA,13,13,11,2,0,0,0,0,0,0,0,2.63905732961526,GO:0005886: plasma membrane | GO:0016020: membrane
ADCY6,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0005886: plasma membrane | GO:0005929: cilium
ADCY7,TCGA-BRCA,11,12,11,0,0,0,0,0,0,0,0,2.71080725431418,GO:0016020: membrane | GO:0005886: plasma membrane
ADCY8,TCGA-BRCA,15,15,14,1,0,0,0,0,0,0,0,2.77258872223978,GO:0005886: plasma membrane | GO:0016020: membrane
ADCY9,TCGA-BRCA,16,18,13,2,0,0,0,1,0,0,0,3.18736501206324,GO:0016020: membrane | GO:0005886: plasma membrane
ADCYAP1R1,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
ADD1,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005886: plasma membrane | GO:0005654: nucleoplasm
ADD2,TCGA-BRCA,8,10,6,1,1,0,0,0,0,0,0,2.74653072167027,GO:0005737: cytoplasm | GO:0005886: plasma membrane
ADD3,TCGA-BRCA,6,7,5,1,0,0,0,0,0,0,0,2.2702285072312,GO:0005737: cytoplasm | GO:0005886: plasma membrane
ADGB,TCGA-BRCA,11,12,11,0,0,0,0,0,0,0,0,2.71080725431418,GO:0031514: motile cilium | GO:0036126: sperm flagellum
ADH1A,TCGA-BRCA,5,5,2,2,0,1,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0005654: nucleoplasm
ADH1C,TCGA-BRCA,7,7,6,1,0,0,0,0,0,0,0,2.07944154167984,GO:0005737: cytoplasm | GO:0005654: nucleoplasm
ADH4,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005737: cytoplasm | GO:0005654: nucleoplasm
ADH5,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005829: cytosol
ADH6,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005829: cytosol
ADH7,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005737: cytoplasm | GO:0005829: cytosol
ADHFE1,TCGA-BRCA,5,5,4,1,0,0,0,0,0,0,0,1.79175946922805,GO:0005739: mitochondrion | GO:0005759: mitochondrial matrix
ADIG,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005634: nucleus
ADIPOQ,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005615: extracellular space | GO:0005576: extracellular region
ADIPOR1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
ADIPOR2,TCGA-BRCA,2,2,1,0,1,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
ADK,TCGA-BRCA,3,3,1,1,1,0,0,0,0,0,0,1.38629436111989,GO:0005634: nucleus | GO:0005737: cytoplasm
ADM5,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005576: extracellular region
ADNP,TCGA-BRCA,15,22,10,1,2,0,0,2,0,0,0,4.06646345928501,GO:0005634: nucleus | GO:0005694: chromosome
ADNP2,TCGA-BRCA,6,6,5,0,1,0,0,0,0,0,0,1.94591014905531,GO:0005634: nucleus
ADORA1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005886: plasma membrane
ADORA2A,TCGA-BRCA,3,4,3,0,0,0,0,0,0,0,0,1.84839248149319,GO:0016020: membrane | GO:0005886: plasma membrane
ADORA2B,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
ADORA3,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
ADPGK,TCGA-BRCA,4,4,3,0,1,0,0,0,0,0,0,1.6094379124341,GO:0005576: extracellular region | GO:0005789: endoplasmic reticulum membrane
ADPRH,TCGA-BRCA,6,7,6,0,0,0,0,0,0,0,0,2.2702285072312,GO:0005615: extracellular space
ADPRHL1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005737: cytoplasm | GO:0030017: sarcomere
ADPRHL2,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,NA
ADPRM,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005829: cytosol | GO:0016020: membrane
ADRA1A,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0016020: membrane | GO:0005634: nucleus
ADRA1B,TCGA-BRCA,2,2,1,0,0,0,1,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005634: nucleus
ADRA1D,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
ADRA2B,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
ADRA2C,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
ADRB1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005886: plasma membrane
ADRB2,TCGA-BRCA,3,3,2,0,1,0,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
ADRB3,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005886: plasma membrane
ADRBK1,TCGA-BRCA,6,6,5,1,0,0,0,0,0,0,0,1.94591014905531,NA
ADRBK2,TCGA-BRCA,3,3,2,1,0,0,0,0,0,0,0,1.38629436111989,NA
ADRM1,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0005737: cytoplasm
ADSL,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005829: cytosol | GO:0005829: cytosol
ADSS,TCGA-BRCA,6,6,4,0,2,0,0,0,0,0,0,1.94591014905531,NA
ADSSL1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,NA
ADTRP,TCGA-BRCA,3,3,2,0,0,1,0,0,0,0,0,1.38629436111989,GO:0016020: membrane | GO:0005886: plasma membrane
AEBP1,TCGA-BRCA,8,9,7,0,0,1,0,0,0,0,0,2.47187764950325,GO:0005634: nucleus | GO:0005737: cytoplasm
AEBP2,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005634: nucleus | GO:0005654: nucleoplasm
AEN,TCGA-BRCA,1,1,1,0,0,0,0,0,0,0,0,0.693147180559945,GO:0005634: nucleus | GO:0031965: nuclear membrane
AFAP1,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0005829: cytosol
AFAP1L1,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0042995: cell projection
AFAP1L2,TCGA-BRCA,6,6,1,2,3,0,0,0,0,0,0,1.94591014905531,GO:0005737: cytoplasm | GO:0005829: cytosol
AFF1,TCGA-BRCA,15,16,14,1,0,0,0,0,0,0,0,2.9574279703891,GO:0005634: nucleus | GO:0043227: membrane-bounded organelle
AFF2,TCGA-BRCA,27,32,23,2,2,0,0,0,0,0,0,3.94927941946691,GO:0005634: nucleus | GO:0016607: nuclear speck
AFF3,TCGA-BRCA,12,13,12,0,0,0,0,0,0,0,0,2.77869513725,GO:0005634: nucleus | GO:0005634: nucleus
AFF4,TCGA-BRCA,6,6,5,0,1,0,0,0,0,0,0,1.94591014905531,GO:0005634: nucleus | GO:0005654: nucleoplasm
AFG3L2,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0016020: membrane | GO:0005739: mitochondrion
AFM,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005615: extracellular space | GO:0005576: extracellular region
AFMID,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0005737: cytoplasm
AFP,TCGA-BRCA,2,2,1,1,0,0,0,0,0,0,0,1.09861228866811,GO:0005615: extracellular space | GO:0005576: extracellular region
AFTPH,TCGA-BRCA,7,7,5,1,0,1,0,0,0,0,0,2.07944154167984,GO:0032588: trans-Golgi network membrane | GO:0005737: cytoplasm
AGA,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0005783: endoplasmic reticulum | GO:0005764: lysosome
AGAP1,TCGA-BRCA,9,9,7,2,0,0,0,0,0,0,0,2.30258509299405,GO:0005737: cytoplasm | GO:0098845: postsynaptic endosome
AGAP2,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0005737: cytoplasm
AGAP3,TCGA-BRCA,5,5,5,0,0,0,0,0,0,0,0,1.79175946922805,GO:0005737: cytoplasm | GO:0014069: postsynaptic density
AGAP5,TCGA-BRCA,4,4,4,0,0,0,0,0,0,0,0,1.6094379124341,NA
AGAP6,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,NA
AGAP7,TCGA-BRCA,6,6,5,1,0,0,0,0,0,0,0,1.94591014905531,NA
AGBL1,TCGA-BRCA,16,16,11,2,1,2,0,0,0,0,0,2.83321334405622,GO:0005737: cytoplasm | GO:0005829: cytosol
AGBL2,TCGA-BRCA,5,6,3,2,0,0,0,0,0,0,0,2.15011136307367,GO:0005737: cytoplasm | GO:0042995: cell projection
AGBL3,TCGA-BRCA,13,13,10,0,3,0,0,0,0,0,0,2.63905732961526,GO:0005737: cytoplasm | GO:0005829: cytosol
AGBL4,TCGA-BRCA,4,4,3,0,0,0,1,0,0,0,0,1.6094379124341,GO:0005737: cytoplasm | GO:0042995: cell projection
AGBL5,TCGA-BRCA,7,8,5,2,0,0,0,0,0,0,0,2.37650461906267,GO:0005634: nucleus | GO:0005634: nucleus
AGFG1,TCGA-BRCA,2,2,2,0,0,0,0,0,0,0,0,1.09861228866811,GO:0005634: nucleus | GO:0043231: intracellular membrane-bounded organelle
AGFG2,TCGA-BRCA,8,8,6,1,0,0,1,0,0,0,0,2.19722457733622,NA
AGGF1,TCGA-BRCA,7,7,7,0,0,0,0,0,0,0,0,2.07944154167984,GO:0005737: cytoplasm | GO:0005737: cytoplasm
AGK,TCGA-BRCA,4,5,4,0,0,0,0,0,0,0,0,2.01179739054263,GO:0005739: mitochondrion | GO:0005739: mitochondrion
AGL,TCGA-BRCA,10,10,6,2,1,1,0,0,0,0,0,2.39789527279837,GO:0005737: cytoplasm | GO:0005737: cytoplasm
AGMAT,TCGA-BRCA,3,3,3,0,0,0,0,0,0,0,0,1.38629436111989,GO:0005739: mitochondrion | GO:0005739: mitochondrion
AGMO,TCGA-BRCA,4,4,3,0,0,1,0,0,0,0,0,1.6094379124341,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
AGO1,TCGA-BRCA,9,9,9,0,0,0,0,0,0,0,0,2.30258509299405,GO:0005737: cytoplasm | GO:0005829: cytosol
AGO2,TCGA-BRCA,9,9,8,1,0,0,0,0,0,0,0,2.30258509299405,GO:0016442: RISC complex | GO:0005634: nucleus
AGO3,TCGA-BRCA,8,8,6,2,0,0,0,0,0,0,0,2.19722457733622,GO:0005654: nucleoplasm | GO:0036464: cytoplasmic ribonucleoprotein granule
AGO4,TCGA-BRCA,8,8,7,0,1,0,0,0,0,0,0,2.19722457733622,GO:0005737: cytoplasm | GO:0005737: cytoplasm
AGPAT1,TCGA-BRCA,1,1,0,0,0,1,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
AGPAT2,TCGA-BRCA,1,1,0,1,0,0,0,0,0,0,0,0.693147180559945,GO:0016020: membrane | GO:0005783: endoplasmic reticulum
AGPAT3,TCGA-BRCA,4,4,3,1,0,0,0,0,0,0,0,1.6094379124341,GO:0005634: nucleus | GO:0016020: membrane
