"Hugo_Symbol","project_id","altered","total","Missense_Mutation","Frame_Shift_Del","Nonsense_Mutation","Splice_Site","In_Frame_Del","Frame_Shift_Ins","Translation_Start_Site","Nonstop_Mutation","In_Frame_Ins","log_difference"
"FLNC","TCGA-BRCA",25,26,22,2,1,0,0,0,0,0,0,3.38842039954234
"TAF1","TCGA-BRCA",25,26,21,0,3,0,1,0,0,0,0,3.38842039954234
"UBR5","TCGA-BRCA",25,26,23,1,1,0,0,0,0,0,0,3.38842039954234
"FLNA","TCGA-BRCA",21,23,19,2,0,0,0,0,0,0,0,3.38542744891625
"LAMA3","TCGA-BRCA",21,23,15,2,2,2,0,0,0,0,0,3.38542744891625
"MGA","TCGA-BRCA",21,23,17,0,4,0,0,0,0,0,0,3.38542744891625
"TENM2","TCGA-BRCA",21,23,17,2,1,1,0,0,0,0,0,3.38542744891625
"ZNF462","TCGA-BRCA",21,23,17,3,1,0,0,0,0,0,0,3.38542744891625
"ASXL3","TCGA-BRCA",28,28,25,2,1,0,0,0,0,0,0,3.36729582998647
"NIN","TCGA-BRCA",16,19,9,2,3,1,0,1,0,0,0,3.36444084606676
"SPTAN1","TCGA-BRCA",16,19,13,2,1,0,0,0,0,0,0,3.36444084606676
"ASXL1","TCGA-BRCA",10,14,8,1,1,0,0,0,0,0,0,3.35705338191772
"CARNS1","TCGA-BRCA",10,14,9,1,0,0,0,0,0,0,0,3.35705338191772
"DSC2","TCGA-BRCA",10,14,8,1,1,0,0,0,0,0,0,3.35705338191772
"KIAA1377","TCGA-BRCA",10,14,10,0,0,0,0,0,0,0,0,3.35705338191772
"MEI1","TCGA-BRCA",10,14,8,1,1,0,0,0,0,0,0,3.35705338191772
"MYOCD","TCGA-BRCA",10,14,7,0,1,2,0,0,0,0,0,3.35705338191772
"OGT","TCGA-BRCA",10,14,8,1,0,0,1,0,0,0,0,3.35705338191772
"PSME4","TCGA-BRCA",10,14,7,2,1,0,0,0,0,0,0,3.35705338191772
"SRBD1","TCGA-BRCA",10,14,7,3,0,0,0,0,0,0,0,3.35705338191772
"AHNAK2","TCGA-BRCA",24,25,21,2,1,0,0,0,0,0,0,3.35299565090438
"HRNR","TCGA-BRCA",24,25,20,0,4,0,0,0,0,0,0,3.35299565090438
"LAMA2","TCGA-BRCA",24,25,21,2,1,0,0,0,0,0,0,3.35299565090438
"ADAMTS20","TCGA-BRCA",20,22,19,1,0,0,0,0,0,0,0,3.34897468149577
"BRWD3","TCGA-BRCA",20,22,16,2,2,0,0,0,0,0,0,3.34897468149577
"ERBB3","TCGA-BRCA",20,22,20,0,0,0,0,0,0,0,0,3.34897468149577
"MGAM","TCGA-BRCA",20,22,19,1,0,0,0,0,0,0,0,3.34897468149577
"NBEA","TCGA-BRCA",20,22,15,2,1,0,1,1,0,0,0,3.34897468149577
"RPGR","TCGA-BRCA",20,22,17,1,0,1,1,0,0,0,0,3.34897468149577
"BRCA1","TCGA-BRCA",27,27,13,3,6,2,2,1,0,0,0,3.3322045101752
"ABCB11","TCGA-BRCA",15,18,10,1,4,0,0,0,0,0,0,3.32710646668774
"HIVEP2","TCGA-BRCA",15,18,10,3,1,0,0,1,0,0,0,3.32710646668774
"KIAA0430","TCGA-BRCA",15,18,14,1,0,0,0,0,0,0,0,3.32710646668774
"MYH10","TCGA-BRCA",15,18,14,1,0,0,0,0,0,0,0,3.32710646668774
"MYO18A","TCGA-BRCA",15,18,13,2,0,0,0,0,0,0,0,3.32710646668774
"ALS2CR11","TCGA-BRCA",9,13,6,1,2,0,0,0,0,0,0,3.32595624543584
"ERBB2IP","TCGA-BRCA",9,13,6,1,1,1,0,0,0,0,0,3.32595624543584
"SLC15A1","TCGA-BRCA",9,13,8,1,0,0,0,0,0,0,0,3.32595624543584
"CHD6","TCGA-BRCA",23,24,16,1,4,1,1,0,0,0,0,3.31623008384133
"DNAH1","TCGA-BRCA",23,24,20,2,0,1,0,0,0,0,0,3.31623008384133
"ATP2B1","TCGA-BRCA",19,21,14,2,3,0,0,0,0,0,0,3.31107251287546
"CDH23","TCGA-BRCA",19,21,15,3,0,0,0,0,1,0,0,3.31107251287546
"FBN3","TCGA-BRCA",19,21,17,2,0,0,0,0,0,0,0,3.31107251287546
"KIF16B","TCGA-BRCA",19,21,16,1,1,1,0,0,0,0,0,3.31107251287546
"MAGI1","TCGA-BRCA",19,21,16,2,1,0,0,0,0,0,0,3.31107251287546
"MIA3","TCGA-BRCA",19,21,13,3,1,2,0,0,0,0,0,3.31107251287546
"PLCH1","TCGA-BRCA",19,21,15,2,2,0,0,0,0,0,0,3.31107251287546
"QSER1","TCGA-BRCA",19,21,18,0,0,0,0,1,0,0,0,3.31107251287546
"RIMS2","TCGA-BRCA",19,21,15,2,2,0,0,0,0,0,0,3.31107251287546
"RLF","TCGA-BRCA",19,21,13,2,3,0,0,1,0,0,0,3.31107251287546
"TENM4","TCGA-BRCA",19,21,15,2,2,0,0,0,0,0,0,3.31107251287546
"TMEM132D","TCGA-BRCA",19,21,15,1,2,0,0,1,0,0,0,3.31107251287546
"CACNA2D1","TCGA-BRCA",8,12,7,0,0,1,0,0,0,0,0,3.29583686600433
"CBFB","TCGA-BRCA",26,26,14,4,4,1,0,2,1,0,0,3.29583686600433
"MAP1B","TCGA-BRCA",8,12,4,1,2,0,0,1,0,0,0,3.29583686600433
"NUFIP2","TCGA-BRCA",8,12,4,2,1,1,0,0,0,0,0,3.29583686600433
"PER1","TCGA-BRCA",8,12,7,1,0,0,0,0,0,0,0,3.29583686600433
"CECR2","TCGA-BRCA",14,17,12,2,0,0,0,0,0,0,0,3.28834667276697
"CEP192","TCGA-BRCA",14,17,13,0,0,1,0,0,0,0,0,3.28834667276697
"DOCK2","TCGA-BRCA",14,17,11,2,0,1,0,0,0,0,0,3.28834667276697
"FRYL","TCGA-BRCA",14,17,13,1,0,0,0,0,0,0,0,3.28834667276697
"LRRC7","TCGA-BRCA",14,17,14,0,0,0,0,0,0,0,0,3.28834667276697
"PCNX","TCGA-BRCA",14,17,10,4,0,0,0,0,0,0,0,3.28834667276697
"PLCB1","TCGA-BRCA",14,17,8,1,2,2,1,0,0,0,0,3.28834667276697
"SDK2","TCGA-BRCA",14,17,11,1,1,0,0,1,0,0,0,3.28834667276697
"ADAMTSL3","TCGA-BRCA",22,23,17,2,3,0,0,0,0,0,0,3.27801668028957
"COL6A6","TCGA-BRCA",22,23,19,2,0,1,0,0,0,0,0,3.27801668028957
"FLNB","TCGA-BRCA",22,23,13,6,0,0,1,1,0,0,1,3.27801668028957
"PCNXL2","TCGA-BRCA",22,23,18,0,3,1,0,0,0,0,0,3.27801668028957
"PEG3","TCGA-BRCA",22,23,18,1,2,0,0,1,0,0,0,3.27801668028957
"SCN7A","TCGA-BRCA",22,23,17,2,1,1,0,1,0,0,0,3.27801668028957
"ANK1","TCGA-BRCA",18,20,14,2,2,0,0,0,0,0,0,3.27159886574049
"ATP7A","TCGA-BRCA",18,20,14,2,1,0,0,0,0,0,1,3.27159886574049
"CCAR1","TCGA-BRCA",18,20,11,1,5,0,1,0,0,0,0,3.27159886574049
"COL4A5","TCGA-BRCA",18,20,14,1,1,0,0,2,0,0,0,3.27159886574049
"CTTNBP2","TCGA-BRCA",18,20,13,2,1,0,2,0,0,0,0,3.27159886574049
"FASN","TCGA-BRCA",18,20,14,0,0,1,2,1,0,0,0,3.27159886574049
"HEG1","TCGA-BRCA",18,20,15,1,2,0,0,0,0,0,0,3.27159886574049
"ITIH6","TCGA-BRCA",18,20,13,2,1,2,0,0,0,0,0,3.27159886574049
"LAMA4","TCGA-BRCA",18,20,15,2,1,0,0,0,0,0,0,3.27159886574049
"TDRD6","TCGA-BRCA",18,20,14,3,1,0,0,0,0,0,0,3.27159886574049
"ASNSD1","TCGA-BRCA",7,11,6,0,1,0,0,0,0,0,0,3.26769385121117
"MROH2B","TCGA-BRCA",25,25,19,2,3,0,0,1,0,0,0,3.25809653802148
"ABCA3","TCGA-BRCA",13,16,11,2,0,0,0,0,0,0,0,3.24807055952647
"CCDC150","TCGA-BRCA",13,16,10,2,0,1,0,0,0,0,0,3.24807055952647
"CHD2","TCGA-BRCA",13,16,11,1,1,0,0,0,0,0,0,3.24807055952647
"DOCK3","TCGA-BRCA",13,16,9,4,0,0,0,0,0,0,0,3.24807055952647
"KIAA0232","TCGA-BRCA",13,16,11,1,1,0,0,0,0,0,0,3.24807055952647
"NBPF1","TCGA-BRCA",13,16,13,0,0,0,0,0,0,0,0,3.24807055952647
"OXR1","TCGA-BRCA",13,16,9,1,1,1,0,1,0,0,0,3.24807055952647
"PER2","TCGA-BRCA",13,16,9,2,1,1,0,0,0,0,0,3.24807055952647
"PI4KA","TCGA-BRCA",13,16,12,1,0,0,0,0,0,0,0,3.24807055952647
"PJA1","TCGA-BRCA",13,16,10,1,2,0,0,0,0,0,0,3.24807055952647
"RALGAPA1","TCGA-BRCA",13,16,9,3,1,0,0,0,0,0,0,3.24807055952647
"SON","TCGA-BRCA",13,16,11,1,0,0,1,0,0,0,0,3.24807055952647
"TTC28","TCGA-BRCA",13,16,9,2,1,1,0,0,0,0,0,3.24807055952647
"ZCCHC11","TCGA-BRCA",13,16,7,2,2,2,0,0,0,0,0,3.24807055952647
"ZNF608","TCGA-BRCA",13,16,8,2,0,0,3,0,0,0,0,3.24807055952647
"ANO1","TCGA-BRCA",6,10,4,1,0,1,0,0,0,0,0,3.24318358175886
"CD68","TCGA-BRCA",6,10,3,2,0,0,1,0,0,0,0,3.24318358175886
"ATAD2B","TCGA-BRCA",21,22,15,1,5,0,0,0,0,0,0,3.23823495113728
"KAT6B","TCGA-BRCA",21,22,17,3,0,0,1,0,0,0,0,3.23823495113728
"KDM6A","TCGA-BRCA",21,22,9,3,1,5,0,3,0,0,0,3.23823495113728
"LRRK2","TCGA-BRCA",21,22,13,3,3,1,0,1,0,0,0,3.23823495113728
"MLLT4","TCGA-BRCA",21,22,12,2,4,2,1,0,0,0,0,3.23823495113728
"MTOR","TCGA-BRCA",21,22,18,1,2,0,0,0,0,0,0,3.23823495113728
"PLCE1","TCGA-BRCA",21,22,17,2,0,1,1,0,0,0,0,3.23823495113728
"SPAG17","TCGA-BRCA",21,22,17,3,1,0,0,0,0,0,0,3.23823495113728
"UNC5D","TCGA-BRCA",21,22,18,0,2,1,0,0,0,0,0,3.23823495113728
"VCAN","TCGA-BRCA",21,22,17,1,2,1,0,0,0,0,0,3.23823495113728
"WDR52","TCGA-BRCA",21,22,15,2,3,1,0,0,0,0,0,3.23823495113728
"ZAN","TCGA-BRCA",21,22,17,3,1,0,0,0,0,0,0,3.23823495113728
"ADAMTS9","TCGA-BRCA",17,19,13,2,2,0,0,0,0,0,0,3.23041549411924
"BLM","TCGA-BRCA",17,19,14,1,1,0,1,0,0,0,0,3.23041549411924
"CAD","TCGA-BRCA",17,19,16,0,1,0,0,0,0,0,0,3.23041549411924
"COL4A3","TCGA-BRCA",17,19,15,1,1,0,0,0,0,0,0,3.23041549411924
"DCC","TCGA-BRCA",17,19,13,2,2,0,0,0,0,0,0,3.23041549411924
"HECTD1","TCGA-BRCA",17,19,16,0,1,0,0,0,0,0,0,3.23041549411924
"IGSF1","TCGA-BRCA",17,19,12,1,3,1,0,0,0,0,0,3.23041549411924
"ITPR2","TCGA-BRCA",17,19,15,1,0,1,0,0,0,0,0,3.23041549411924
"KIF13A","TCGA-BRCA",17,19,13,0,3,1,0,0,0,0,0,3.23041549411924
"NUP160","TCGA-BRCA",17,19,14,2,1,0,0,0,0,0,0,3.23041549411924
"NUP210L","TCGA-BRCA",17,19,16,0,1,0,0,0,0,0,0,3.23041549411924
"ZP4","TCGA-BRCA",17,19,14,1,2,0,0,0,0,0,0,3.23041549411924
"CWF19L2","TCGA-BRCA",5,9,4,0,1,0,0,0,0,0,0,3.2251670446105
"ANKRD12","TCGA-BRCA",24,24,12,7,4,1,0,0,0,0,0,3.2188758248682
"CHD7","TCGA-BRCA",24,24,19,2,2,0,1,0,0,0,0,3.2188758248682
"NPHP3","TCGA-BRCA",4,8,2,1,1,0,0,0,0,0,0,3.2188758248682
"RAB6A","TCGA-BRCA",4,8,4,0,0,0,0,0,0,0,0,3.2188758248682
"RAPGEF6","TCGA-BRCA",24,24,19,2,3,0,0,0,0,0,0,3.2188758248682
"COL1A1","TCGA-BRCA",12,15,10,0,0,1,1,0,0,0,0,3.20618669682692
"MYCBPAP","TCGA-BRCA",12,15,11,1,0,0,0,0,0,0,0,3.20618669682692
"RTL1","TCGA-BRCA",12,15,12,0,0,0,0,0,0,0,0,3.20618669682692
"STK10","TCGA-BRCA",12,15,10,2,0,0,0,0,0,0,0,3.20618669682692
"ZNF106","TCGA-BRCA",12,15,7,2,2,1,0,0,0,0,0,3.20618669682692
"ADAMTSL1","TCGA-BRCA",20,21,17,2,1,0,0,0,0,0,0,3.19674855960959
"CCDC180","TCGA-BRCA",20,21,17,1,2,0,0,0,0,0,0,3.19674855960959
"EML5","TCGA-BRCA",20,21,14,3,2,1,0,0,0,0,0,3.19674855960959
"HECW1","TCGA-BRCA",20,21,17,3,0,0,0,0,0,0,0,3.19674855960959
"KCNT2","TCGA-BRCA",20,21,13,0,5,2,0,0,0,0,0,3.19674855960959
"MYH1","TCGA-BRCA",20,21,16,2,2,0,0,0,0,0,0,3.19674855960959
"RGAG1","TCGA-BRCA",20,21,18,2,0,0,0,0,0,0,0,3.19674855960959
"SI","TCGA-BRCA",20,21,16,2,2,0,0,0,0,0,0,3.19674855960959
"SPATA31D1","TCGA-BRCA",20,21,19,1,0,0,0,0,0,0,0,3.19674855960959
"THSD7A","TCGA-BRCA",20,21,16,2,2,0,0,0,0,0,0,3.19674855960959
"ADCY9","TCGA-BRCA",16,18,13,2,0,0,0,1,0,0,0,3.18736501206324
"AMER1","TCGA-BRCA",16,18,14,2,0,0,0,0,0,0,0,3.18736501206324
"ARHGAP29","TCGA-BRCA",16,18,11,2,3,0,0,0,0,0,0,3.18736501206324
"BAI3","TCGA-BRCA",16,18,14,0,2,0,0,0,0,0,0,3.18736501206324
"CSPP1","TCGA-BRCA",16,18,13,1,1,1,0,0,0,0,0,3.18736501206324
"EML6","TCGA-BRCA",16,18,13,1,0,1,0,1,0,0,0,3.18736501206324
"EPG5","TCGA-BRCA",16,18,11,2,3,0,0,0,0,0,0,3.18736501206324
"FGFR2","TCGA-BRCA",16,18,14,2,0,0,0,0,0,0,0,3.18736501206324
"FHOD3","TCGA-BRCA",16,18,13,2,1,0,0,0,0,0,0,3.18736501206324
"GREB1L","TCGA-BRCA",16,18,13,2,1,0,0,0,0,0,0,3.18736501206324
"GUCY2C","TCGA-BRCA",16,18,13,2,0,1,0,0,0,0,0,3.18736501206324
"HECW2","TCGA-BRCA",16,18,15,0,0,1,0,0,0,0,0,3.18736501206324
"MYOM2","TCGA-BRCA",16,18,12,1,3,0,0,0,0,0,0,3.18736501206324
"PRRC2C","TCGA-BRCA",16,18,13,1,2,0,0,0,0,0,0,3.18736501206324
"ROBO1","TCGA-BRCA",16,18,13,1,1,0,0,1,0,0,0,3.18736501206324
"SRGAP1","TCGA-BRCA",16,18,14,2,0,0,0,0,0,0,0,3.18736501206324
"ST18","TCGA-BRCA",16,18,13,1,0,1,1,0,0,0,0,3.18736501206324
"TENM3","TCGA-BRCA",16,18,14,0,2,0,0,0,0,0,0,3.18736501206324
"TP53BP1","TCGA-BRCA",16,18,14,1,0,0,0,1,0,0,0,3.18736501206324
"TRANK1","TCGA-BRCA",16,18,15,1,0,0,0,0,0,0,0,3.18736501206324
"ZCCHC6","TCGA-BRCA",16,18,9,4,1,2,0,0,0,0,0,3.18736501206324
"ZEB2","TCGA-BRCA",16,18,11,3,0,1,1,0,0,0,0,3.18736501206324
"ZMYM2","TCGA-BRCA",16,18,11,4,0,1,0,0,0,0,0,3.18736501206324
"ATP10B","TCGA-BRCA",23,23,20,1,2,0,0,0,0,0,0,3.17805383034795
"KIAA2022","TCGA-BRCA",23,23,22,1,0,0,0,0,0,0,0,3.17805383034795
"PHKA2","TCGA-BRCA",23,23,19,1,0,3,0,0,0,0,0,3.17805383034795
"ABCA1","TCGA-BRCA",11,14,7,4,0,0,0,0,0,0,0,3.16260846336655
"AGTPBP1","TCGA-BRCA",11,14,8,2,1,0,0,0,0,0,0,3.16260846336655
"CEP95","TCGA-BRCA",11,14,10,0,1,0,0,0,0,0,0,3.16260846336655
"DEPDC5","TCGA-BRCA",11,14,8,1,1,0,0,1,0,0,0,3.16260846336655
"IL1RAPL1","TCGA-BRCA",11,14,9,0,2,0,0,0,0,0,0,3.16260846336655
"NCL","TCGA-BRCA",11,14,9,1,0,0,1,0,0,0,0,3.16260846336655
"NES","TCGA-BRCA",11,14,9,0,2,0,0,0,0,0,0,3.16260846336655
"NUP107","TCGA-BRCA",11,14,10,1,0,0,0,0,0,0,0,3.16260846336655
"OTOA","TCGA-BRCA",11,14,10,1,0,0,0,0,0,0,0,3.16260846336655
"PDCD11","TCGA-BRCA",11,14,9,1,1,0,0,0,0,0,0,3.16260846336655
"TEK","TCGA-BRCA",11,14,9,2,0,0,0,0,0,0,0,3.16260846336655
"THOC2","TCGA-BRCA",11,14,7,3,1,0,0,0,0,0,0,3.16260846336655
"VWA3A","TCGA-BRCA",11,14,9,1,0,0,0,0,1,0,0,3.16260846336655
"ZMYND8","TCGA-BRCA",11,14,9,2,0,0,0,0,0,0,0,3.16260846336655
"AKAP12","TCGA-BRCA",19,20,15,3,1,0,0,0,0,0,0,3.15340239321473
"AKAP6","TCGA-BRCA",19,20,19,0,0,0,0,0,0,0,0,3.15340239321473
"ANKRD26","TCGA-BRCA",19,20,13,1,1,3,1,0,0,0,0,3.15340239321473
"CACNA1D","TCGA-BRCA",19,20,15,2,1,0,1,0,0,0,0,3.15340239321473
"CASP8","TCGA-BRCA",19,20,13,0,6,0,0,0,0,0,0,3.15340239321473
"CDC42BPA","TCGA-BRCA",19,20,14,1,3,0,1,0,0,0,0,3.15340239321473
"CIT","TCGA-BRCA",19,20,18,1,0,0,0,0,0,0,0,3.15340239321473
"DNAJC13","TCGA-BRCA",19,20,14,1,2,1,0,0,0,0,1,3.15340239321473
"NRK","TCGA-BRCA",19,20,15,2,2,0,0,0,0,0,0,3.15340239321473
"PTPRB","TCGA-BRCA",19,20,16,1,2,0,0,0,0,0,0,3.15340239321473
"SCN11A","TCGA-BRCA",19,20,18,0,1,0,0,0,0,0,0,3.15340239321473
"THADA","TCGA-BRCA",19,20,13,2,2,1,0,1,0,0,0,3.15340239321473
"UGGT2","TCGA-BRCA",19,20,13,2,3,1,0,0,0,0,0,3.15340239321473
"ZNF208","TCGA-BRCA",19,20,16,1,2,0,0,0,0,0,0,3.15340239321473
"ABCB4","TCGA-BRCA",15,17,9,2,3,0,1,0,0,0,0,3.14226721853842
"ATR","TCGA-BRCA",15,17,11,1,2,1,0,0,0,0,0,3.14226721853842
"BCL9","TCGA-BRCA",15,17,11,4,0,0,0,0,0,0,0,3.14226721853842
"CEP152","TCGA-BRCA",15,17,13,0,1,0,1,0,0,0,0,3.14226721853842
"COL4A1","TCGA-BRCA",15,17,12,1,0,2,0,0,0,0,0,3.14226721853842
"FMN1","TCGA-BRCA",15,17,12,3,0,0,0,0,0,0,0,3.14226721853842
"HDLBP","TCGA-BRCA",15,17,14,1,0,0,0,0,0,0,0,3.14226721853842
"HTATSF1","TCGA-BRCA",15,17,14,1,0,0,0,0,0,0,0,3.14226721853842
"NHS","TCGA-BRCA",15,17,12,2,1,0,0,0,0,0,0,3.14226721853842
"PCDHB7","TCGA-BRCA",15,17,13,0,2,0,0,0,0,0,0,3.14226721853842
"PCDHGA1","TCGA-BRCA",15,17,13,1,1,0,0,0,0,0,0,3.14226721853842
"PLEC","TCGA-BRCA",15,17,14,1,0,0,0,0,0,0,0,3.14226721853842
"SAMD9L","TCGA-BRCA",15,17,11,2,2,0,0,0,0,0,0,3.14226721853842
"SCN8A","TCGA-BRCA",15,17,15,0,0,0,0,0,0,0,0,3.14226721853842
"SEMA5A","TCGA-BRCA",15,17,9,1,4,1,0,0,0,0,0,3.14226721853842
"SIPA1L2","TCGA-BRCA",15,17,12,0,1,2,0,0,0,0,0,3.14226721853842
"SUCO","TCGA-BRCA",15,17,11,1,3,0,0,0,0,0,0,3.14226721853842
"TNC","TCGA-BRCA",15,17,13,1,1,0,0,0,0,0,0,3.14226721853842
"TNRC6A","TCGA-BRCA",15,17,12,1,2,0,0,0,0,0,0,3.14226721853842
"ARID1B","TCGA-BRCA",22,22,18,3,1,0,0,0,0,0,0,3.13549421592915
"FREM1","TCGA-BRCA",22,22,20,1,0,0,1,0,0,0,0,3.13549421592915
"GRIN2A","TCGA-BRCA",22,22,16,2,2,1,0,1,0,0,0,3.13549421592915
"KIF4A","TCGA-BRCA",22,22,17,1,3,1,0,0,0,0,0,3.13549421592915
"PIWIL1","TCGA-BRCA",22,22,17,0,3,0,0,2,0,0,0,3.13549421592915
"WDR44","TCGA-BRCA",22,22,17,1,2,2,0,0,0,0,0,3.13549421592915
"ADAMTS12","TCGA-BRCA",10,13,9,1,0,0,0,0,0,0,0,3.11726385463788
"ARMCX2","TCGA-BRCA",10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
"CHD1","TCGA-BRCA",10,13,6,1,0,0,0,3,0,0,0,3.11726385463788
"DAAM1","TCGA-BRCA",10,13,7,1,0,1,1,0,0,0,0,3.11726385463788
"DDX26B","TCGA-BRCA",10,13,8,1,0,0,0,1,0,0,0,3.11726385463788
"DYRK1A","TCGA-BRCA",10,13,8,0,1,0,0,1,0,0,0,3.11726385463788
"ESYT1","TCGA-BRCA",10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
"FRMPD1","TCGA-BRCA",10,13,10,0,0,0,0,0,0,0,0,3.11726385463788
"NUP214","TCGA-BRCA",10,13,7,1,1,1,0,0,0,0,0,3.11726385463788
"PIK3R4","TCGA-BRCA",10,13,9,0,0,0,1,0,0,0,0,3.11726385463788
"PIWIL2","TCGA-BRCA",10,13,6,3,0,0,0,1,0,0,0,3.11726385463788
"PLA2R1","TCGA-BRCA",10,13,10,0,0,0,0,0,0,0,0,3.11726385463788
"POLA1","TCGA-BRCA",10,13,9,0,1,0,0,0,0,0,0,3.11726385463788
"POM121L2","TCGA-BRCA",10,13,9,0,1,0,0,0,0,0,0,3.11726385463788
"RPS6KA2","TCGA-BRCA",10,13,6,2,1,1,0,0,0,0,0,3.11726385463788
"SATB1","TCGA-BRCA",10,13,9,1,0,0,0,0,0,0,0,3.11726385463788
"TRAK2","TCGA-BRCA",10,13,8,0,1,0,0,0,1,0,0,3.11726385463788
"TRPM1","TCGA-BRCA",10,13,7,2,1,0,0,0,0,0,0,3.11726385463788
"TTLL7","TCGA-BRCA",10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
"UGGT1","TCGA-BRCA",10,13,8,1,1,0,0,0,0,0,0,3.11726385463788
"VPS8","TCGA-BRCA",10,13,9,1,0,0,0,0,0,0,0,3.11726385463788
"WDR62","TCGA-BRCA",10,13,8,1,0,0,1,0,0,0,0,3.11726385463788
"ZCWPW1","TCGA-BRCA",10,13,8,2,0,0,0,0,0,0,0,3.11726385463788
"ANKRD36","TCGA-BRCA",18,19,15,0,2,1,0,0,0,0,0,3.10801892245346
"ARHGAP35","TCGA-BRCA",18,19,9,6,3,0,0,0,0,0,0,3.10801892245346
"CCDC144A","TCGA-BRCA",18,19,15,1,2,0,0,0,0,0,0,3.10801892245346
"CD163L1","TCGA-BRCA",18,19,15,2,1,0,0,0,0,0,0,3.10801892245346
"CHD5","TCGA-BRCA",18,19,15,3,0,0,0,0,0,0,0,3.10801892245346
"DYSF","TCGA-BRCA",18,19,13,3,1,1,0,0,0,0,0,3.10801892245346
"KIAA1009","TCGA-BRCA",18,19,15,2,0,0,1,0,0,0,0,3.10801892245346
"KIAA1432","TCGA-BRCA",18,19,13,1,3,1,0,0,0,0,0,3.10801892245346
"PCDH19","TCGA-BRCA",18,19,16,2,0,0,0,0,0,0,0,3.10801892245346
"SCN3A","TCGA-BRCA",18,19,14,1,2,0,1,0,0,0,0,3.10801892245346
"TLR4","TCGA-BRCA",18,19,15,0,2,0,0,1,0,0,0,3.10801892245346
"TNRC6B","TCGA-BRCA",18,19,13,2,2,1,0,0,0,0,0,3.10801892245346
"ANKRD28","TCGA-BRCA",14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
"ANKRD30B","TCGA-BRCA",14,16,9,2,2,1,0,0,0,0,0,3.09491451554538
"BAZ1B","TCGA-BRCA",14,16,9,3,2,0,0,0,0,0,0,3.09491451554538
"CACNA1S","TCGA-BRCA",14,16,11,2,1,0,0,0,0,0,0,3.09491451554538
"CBLB","TCGA-BRCA",14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
"CHD3","TCGA-BRCA",14,16,13,0,1,0,0,0,0,0,0,3.09491451554538
"DMGDH","TCGA-BRCA",14,16,9,2,2,1,0,0,0,0,0,3.09491451554538
"ENPP2","TCGA-BRCA",14,16,13,0,1,0,0,0,0,0,0,3.09491451554538
"GRID2","TCGA-BRCA",14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
"ITGA8","TCGA-BRCA",14,16,10,2,1,1,0,0,0,0,0,3.09491451554538
"KAT6A","TCGA-BRCA",14,16,12,1,0,0,1,0,0,0,0,3.09491451554538
"KIAA2026","TCGA-BRCA",14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
"LAMB1","TCGA-BRCA",14,16,9,2,2,1,0,0,0,0,0,3.09491451554538
"MAP3K5","TCGA-BRCA",14,16,10,2,2,0,0,0,0,0,0,3.09491451554538
"MYT1L","TCGA-BRCA",14,16,13,0,0,1,0,0,0,0,0,3.09491451554538
"NSD1","TCGA-BRCA",14,16,12,0,1,1,0,0,0,0,0,3.09491451554538
"PHF3","TCGA-BRCA",14,16,10,1,2,1,0,0,0,0,0,3.09491451554538
"PLEKHH2","TCGA-BRCA",14,16,11,1,1,1,0,0,0,0,0,3.09491451554538
"PLG","TCGA-BRCA",14,16,10,1,1,1,0,1,0,0,0,3.09491451554538
"POLE","TCGA-BRCA",14,16,12,2,0,0,0,0,0,0,0,3.09491451554538
"SELP","TCGA-BRCA",14,16,14,0,0,0,0,0,0,0,0,3.09491451554538
"SPTBN4","TCGA-BRCA",14,16,13,1,0,0,0,0,0,0,0,3.09491451554538
"TRPA1","TCGA-BRCA",14,16,11,2,0,1,0,0,0,0,0,3.09491451554538
"TRPM3","TCGA-BRCA",14,16,12,1,1,0,0,0,0,0,0,3.09491451554538
"ASTN1","TCGA-BRCA",21,21,18,0,1,1,0,1,0,0,0,3.09104245335832
"CACNA1F","TCGA-BRCA",21,21,18,2,1,0,0,0,0,0,0,3.09104245335832
"COL6A3","TCGA-BRCA",21,21,16,1,2,2,0,0,0,0,0,3.09104245335832
"CTCF","TCGA-BRCA",21,21,12,3,4,2,0,0,0,0,0,3.09104245335832
"FAM135B","TCGA-BRCA",21,21,17,1,2,1,0,0,0,0,0,3.09104245335832
"LAMB4","TCGA-BRCA",21,21,16,2,1,1,1,0,0,0,0,3.09104245335832
"MYO7B","TCGA-BRCA",21,21,18,0,2,1,0,0,0,0,0,3.09104245335832
"NCOA6","TCGA-BRCA",21,21,15,2,4,0,0,0,0,0,0,3.09104245335832
"SF3B1","TCGA-BRCA",21,21,19,1,1,0,0,0,0,0,0,3.09104245335832
"CCDC88C","TCGA-BRCA",9,12,6,1,1,1,0,0,0,0,0,3.07011345732539
"LPO","TCGA-BRCA",9,12,6,0,3,0,0,0,0,0,0,3.07011345732539
"ZHX2","TCGA-BRCA",9,12,8,1,0,0,0,0,0,0,0,3.07011345732539
"ZNF334","TCGA-BRCA",9,12,8,1,0,0,0,0,0,0,0,3.07011345732539
